nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
DF08502E,MRLN5,NM,33.4206,-108.826,USGS01,HG,HG,PC,,,,,,,,,,,,,,,,,,,,,
AF100680,MRRN5,NM,34.3,-103.8,DAFS00,PC,US,UD,TA,MT,XR,VB,PA,MM,UR,UP,RW,,,,,,,,,,,,
3283A554,MTNN5,NM,34.5206,-106.262,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
F000246E,MTZN5,NM,35.6519,-105.319,USGS01,HG,PC,TW,WC,WP,WT,WO,,,,,,,,,,,,,,,,,
CD10A752,NAGN5,NM,36.0347,-107.904,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
3487055A,NBFN5,NM,35.8456,-105.906,BURUCR,HP,,,,,,,,,,,,,,,,,,,,,,,
CD0D25BE,NFEN5,NM,35.8244,-106.318,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
3486323A,NVRN5,NM,36.8011,-107.611,BURUCR,HP,,,,,,,,,,,,,,,,,,,,,,,
5157E016,ORTC2,CO,36.9822,-106.073,SOCDWR,HG,,,,,,,,,,,,,,,,,,,,,,,
CE19B09E,OTWN5,NM,35.8744,-106.143,CESWA1,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
F0008496,PBTN5,NM,34.3322,-104.181,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1796537E,PCON5,NM,35.7083,-105.683,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE1A3184,PECN5,NM,35.0914,-104.8,CESPD1,HG,,,,,,,,,,,,,,,,,,,,,,,
DD61816C,PFSN5,NM,34.4758,-104.258,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
F002570A,PSDN5,NM,34.6042,-104.387,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
F00232EC,PUEN5,NM,34.73,-104.524,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DDF28896,R01N5,NM,33.3794,-105.59,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDF29BE0,R02N5,NM,33.4925,-105.729,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE55B54,R03N5,NM,33.4944,-105.785,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDF2AE7A,R04N5,NM,33.3547,-105.625,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDF2BD0C,R05N5,NM,33.37,-105.62,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDF2CB9C,R06N5,NM,33.3922,-105.675,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE5DD40,R08N5,NM,35.7756,-105.543,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE60C26,R11N5,NM,35.6969,-105.464,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE62ACA,R13N5,NM,35.695,-105.312,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
DDE639BC,R14N5,NM,35.7139,-105.466,USGS01,HG,PC,HG,WT,,,,,,,,,,,,,,,,,,,,
DDE64F2C,R15N5,NM,35.7028,-105.431,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
DDE65C5A,R16N5,NM,35.7133,-105.42,USGS01,HG,PC,HG,WT,,,,,,,,,,,,,,,,,,,,
DDE56ECE,R17N5,NM,35.6897,-105.376,USGS01,HG,PC,HG,,,,,,,,,,,,,,,,,,,,,
DDE57DB8,R18N5,NM,35.6781,-105.353,USGS01,HG,PC,HG,WT,,,,,,,,,,,,,,,,,,,,
16F74162,RBNN5,NM,33.5236,-105.4644,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE1B80F0,RCAN5,NM,36.3189,-106.599,CESWA1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
168226E8,RCCN5,NM,36.935,-106.555,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
348657DC,RCEN5,NM,36.5803,-106.725,BURUCR,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
