usgs_id	  10-85_slope_ftpmi	  upstream_len_mi	  elev_ft	  storage_pct	  lake_area_pct	  forest_pct	  glacier_pct	  infil_index	  mean_precip_in	  2yr_precip_in	  mean_min_jan_temp_f 
02015700	  41.50	  22.90	  2200.00	  1.00	  -99.00	  80.00	  -99.00	  -99.00	  40.10	  2.90	  22.20
02016000	  12.40	  74.30	  2030.00	  1.00	  -99.00	  81.00	  -99.00	  -99.00	  40.10	  2.84	  22.30
02017500	  22.20	  35.30	  2210.00	  1.00	  -99.00	  90.00	  -99.00	  -99.00	  38.20	  2.70	  24.50
02018000	  12.10	  65.10	  2150.00	  1.00	  -99.00	  88.00	  -99.00	  -99.00	  39.40	  2.90	  24.90
02020500	  21.30	  32.40	  2520.00	  1.00	  -99.00	  91.00	  -99.00	  -99.00	  39.70	  3.01	  23.20
02027800	  27.90	  33.40	  2000.00	  1.05	  -99.00	  70.00	  -99.00	  -99.00	  47.40	  3.46	  25.40
02030000	  18.90	  19.80	  800.00	  1.00	  -99.00	  72.00	  -99.00	  -99.00	  44.10	  3.48	  27.40
02030500	  8.36	  36.80	  550.00	  1.03	  -99.00	  84.00	  -99.00	  -99.00	  42.20	  3.51	  26.20
02035000	  6.16	  280.00	  1560.00	  1.06	  -99.00	  74.00	  -99.00	  -99.00	  42.70	  3.35	  26.40
02038850	  58.80	  5.20	  700.00	  1.00	  -99.00	  99.00	  -99.00	  -99.00	  41.50	  3.42	  26.80
02039500	  9.22	  37.40	  490.00	  1.00	  -99.00	  75.00	  -99.00	  -99.00	  42.10	  3.00	  28.10
02041000	  7.50	  21.50	  320.00	  1.00	  -99.00	  75.00	  -99.00	  -99.00	  43.20	  3.63	  28.40
02044500	  7.32	  37.30	  420.00	  1.10	  -99.00	  69.00	  -99.00	  -99.00	  43.90	  3.74	  29.30
02045500	  5.30	  70.40	  370.00	  1.70	  -99.00	  75.00	  -99.00	  -99.00	  44.80	  3.59	  29.70
02046000	  7.69	  22.40	  250.00	  1.50	  -99.00	  82.00	  -99.00	  -99.00	  45.70	  3.51	  30.40
02047000	  2.92	  105.00	  220.00	  1.00	  -99.00	  79.00	  -99.00	  -99.00	  46.40	  3.42	  30.00
02047500	  2.23	  41.90	  130.00	  2.80	  -99.00	  78.00	  -99.00	  -99.00	  46.60	  3.19	  30.50
02051500	  4.17	  62.40	  420.00	  1.14	  -99.00	  72.00	  -99.00	  -99.00	  44.70	  3.35	  28.40
02053200	  2.70	  29.60	  75.00	  7.00	  1.00	  67.00	  -99.00	  -99.00	  45.40	  3.80	  33.00
02053800	  82.10	  12.20	  2300.00	  1.00	  -99.00	  25.00	  -99.00	  -99.00	  42.80	  2.97	  25.80
02054500	  43.00	  22.80	  1840.00	  1.00	  -99.00	  76.00	  -99.00	  -99.00	  42.20	  3.00	  25.60
02055000	  17.40	  45.30	  1680.00	  1.03	  -99.00	  74.00	  -99.00	  -99.00	  42.20	  3.13	  26.30
02058400	  9.47	  66.20	  1100.00	  1.05	  -99.00	  55.00	  -99.00	  -99.00	  42.60	  3.96	  28.90
02059500	  19.00	  30.50	  1140.00	  1.02	  -99.00	  63.00	  -99.00	  -99.00	  44.00	  4.02	  28.30
02061500	  14.20	  32.00	  1010.00	  1.12	  -99.00	  60.00	  -99.00	  -99.00	  43.00	  4.09	  28.10
02064000	  12.60	  22.20	  700.00	  1.26	  -99.00	  67.00	  -99.00	  -99.00	  40.90	  3.24	  28.70
02070000	  19.30	  25.50	  1100.00	  1.00	  -99.00	  82.00	  -99.00	  -99.00	  48.30	  3.52	  28.60
02070500	  22.00	  37.50	  1290.00	  0.00	  0.00	  68.00	  -99.00	  -99.00	  44.00	  3.20	  30.00
02074500	  17.40	  22.20	  820.00	  1.06	  -99.00	  52.00	  -99.00	  -99.00	  44.20	  3.57	  28.10
02083000	  4.50	  71.20	  350.00	  7.00	  0.00	  51.00	  -99.00	  -99.00	  43.00	  3.10	  31.00
02083500	  2.20	  149.00	  250.00	  12.70	  0.00	  65.00	  -99.00	  -99.00	  44.00	  3.00	  31.00
02085500	  11.70	  21.50	  600.00	  0.00	  0.00	  71.00	  -99.00	  -99.00	  44.00	  3.20	  32.00
02086000	  30.60	  5.06	  530.00	  0.00	  0.00	  70.00	  -99.00	  -99.00	  44.00	  3.40	  32.00
02091500	  2.89	  76.60	  140.00	  16.60	  1.00	  38.00	  -99.00	  -99.00	  47.00	  3.40	  33.00
02092500	  3.35	  30.60	  75.00	  51.00	  0.10	  73.00	  -99.00	  -99.00	  51.00	  3.60	  35.00
02093500	  4.40	  32.90	  800.00	  0.00	  0.00	  47.00	  -99.00	  -99.00	  42.00	  3.20	  32.00
02094000	  15.50	  7.32	  860.00	  1.00	  1.00	  56.00	  -99.00	  -99.00	  44.00	  3.40	  32.00
02101000	  17.40	  14.50	  540.00	  0.00	  0.00	  62.00	  -99.00	  -99.00	  47.00	  3.30	  32.00
02102000	  5.91	  109.00	  550.00	  1.00	  1.00	  65.00	  -99.00	  -99.00	  47.00	  3.20	  32.00
02103500	  5.80	  63.00	  275.00	  6.40	  5.00	  65.00	  -99.00	  -99.00	  48.00	  3.30	  32.00
02105500	  4.80	  189.00	  385.00	  2.00	  1.00	  61.00	  -99.00	  -99.00	  46.00	  3.30	  32.00
02107000	  2.40	  60.90	  160.00	  33.70	  0.00	  58.00	  -99.00	  -99.00	  48.00	  3.40	  33.00
02110500	  1.10	  74.60	  67.00	  14.40	  -99.00	  77.00	  -99.00	  3.16	  48.00	  4.00	  34.00
02111000	  97.00	  15.50	  2150.00	  0.00	  0.00	  80.00	  -99.00	  -99.00	  46.00	  3.40	  28.00
02111180	  51.00	  20.40	  1970.00	  0.00	  -99.00	  89.00	  -99.00	  -99.00	  50.00	  3.70	  27.00
02111500	  68.90	  21.00	  1870.00	  0.00	  0.00	  81.00	  -99.00	  -99.00	  53.00	  3.40	  27.00
02112120	  48.00	  20.00	  1840.00	  0.00	  -99.00	  84.00	  -99.00	  -99.00	  49.00	  3.50	  28.00
02115500	  20.10	  11.60	  940.00	  2.00	  2.00	  49.00	  -99.00	  -99.00	  46.00	  3.30	  30.00
02116500	  4.60	  137.00	  1300.00	  0.00	  0.00	  68.00	  -99.00	  -99.00	  46.00	  3.30	  29.00
02117500	  21.50	  26.00	  1150.00	  0.00	  0.00	  61.00	  -99.00	  -99.00	  48.00	  3.50	  30.00
02118000	  11.90	  41.50	  1040.00	  0.00	  0.00	  57.00	  -99.00	  -99.00	  47.00	  3.40	  30.00
02121000	  3.86	  164.00	  1300.00	  0.00	  0.00	  68.00	  -99.00	  -99.00	  46.00	  3.40	  30.00
02126000	  8.50	  79.10	  610.00	  1.00	  1.00	  57.00	  -99.00	  -99.00	  44.00	  3.20	  34.00
02127000	  8.00	  25.70	  380.00	  0.00	  0.00	  50.00	  -99.00	  -99.00	  43.00	  3.10	  35.00
02130900	  10.20	  29.70	  410.00	  2.60	  -99.00	  80.00	  -99.00	  -99.00	  46.00	  3.70	  31.00
02131000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
02132000	  3.50	  94.50	  340.00	  8.90	  -99.00	  54.00	  -99.00	  5.83	  44.00	  3.70	  34.00
02134500	  3.58	  85.70	  240.00	  17.40	  0.10	  52.00	  -99.00	  -99.00	  47.00	  3.40	  35.00
02135000	  2.50	  89.25	  150.00	  11.20	  -99.00	  60.00	  -99.00	  4.68	  46.00	  4.00	  33.00
02135300	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
02136000	  2.60	  64.30	  144.00	  12.70	  -99.00	  48.00	  -99.00	  4.22	  45.00	  3.80	  35.00
02138500	  74.10	  39.80	  3440.00	  0.00	  0.00	  78.00	  -99.00	  -99.00	  53.00	  3.80	  30.00
02143040	  119.70	  9.80	  1760.00	  0.00	  0.00	  90.00	  -99.00	  -99.00	  49.00	  4.00	  32.00
02143500	  13.00	  21.40	  950.00	  0.00	  0.00	  40.00	  -99.00	  -99.00	  48.00	  3.80	  33.00
02146900	  10.00	  12.00	  631.00	  2.00	  2.00	  61.00	  -99.00	  -99.00	  45.00	  3.50	  35.00
02147500	  9.00	  27.40	  490.00	  0.90	  -99.00	  58.00	  -99.00	  3.74	  44.00	  3.50	  32.00
02149000	  22.70	  19.10	  1510.00	  0.00	  0.00	  89.00	  -99.00	  -99.00	  51.00	  4.50	  33.00
02152100	  36.20	  21.70	  1530.00	  0.00	  0.00	  94.00	  -99.00	  -99.00	  52.00	  4.10	  32.00
02154500	  29.10	  31.20	  1200.00	  1.20	  -99.00	  79.00	  -99.00	  4.15	  52.00	  4.00	  30.00
02156500	  7.50	  123.25	  1000.00	  0.90	  -99.00	  60.00	  -99.00	  3.93	  48.00	  3.80	  31.00
02157000	  17.80	  14.30	  870.00	  0.90	  -99.00	  56.00	  -99.00	  3.74	  48.00	  4.00	  34.00
02164000	  12.10	  18.60	  1010.00	  1.30	  -99.00	  37.00	  -99.00	  3.74	  50.00	  4.30	  34.00
02165000	  9.90	  54.30	  840.00	  1.30	  -99.00	  24.00	  -99.00	  3.74	  52.00	  4.00	  35.00
02169630	  70.00	  2.70	  325.00	  1.40	  -99.00	  -99.00	  -99.00	  -99.00	  42.00	  3.80	  36.00
02173000	  4.70	  62.40	  380.00	  6.70	  -99.00	  34.00	  -99.00	  7.40	  44.00	  3.50	  37.00
02173500	  3.70	  62.00	  350.00	  4.90	  -99.00	  63.00	  -99.00	  8.72	  44.00	  3.50	  36.00
02174000	  3.10	  99.00	  330.00	  7.90	  -99.00	  49.00	  -99.00	  7.11	  44.00	  3.60	  36.00
02175500	  4.40	  43.90	  205.00	  9.40	  -99.00	  35.00	  -99.00	  4.46	  44.00	  3.70	  37.00
02176500	  5.30	  19.80	  120.00	  10.20	  -99.00	  59.00	  -99.00	  3.23	  44.00	  4.00	  37.00
02177000	  37.20	  45.80	  2495.00	  1.90	  -99.00	  96.20	  -99.00	  5.20	  69.00	  5.25	  30.00
02178400	  72.80	  13.90	  3680.00	  0.00	  -99.00	  95.00	  -99.00	  6.10	  60.00	  5.00	  28.00
02185200	  21.00	  14.50	  1290.00	  0.20	  -99.00	  91.00	  -99.00	  -99.00	  70.00	  5.00	  31.00
02188500	  10.90	  20.00	  790.00	  0.40	  -99.00	  26.10	  -99.00	  2.80	  50.00	  3.75	  34.00
02191200	  13.40	  19.90	  1020.00	  0.00	  -99.00	  67.70	  -99.00	  3.00	  57.00	  4.00	  32.00
02192000	  5.44	  86.50	  740.00	  0.33	  -99.00	  64.60	  -99.00	  3.30	  51.50	  3.55	  34.00
02193500	  6.41	  34.80	  545.00	  0.27	  -99.00	  77.20	  -99.00	  4.60	  46.00	  3.30	  35.00
02196000	  7.40	  45.60	  450.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  47.00	  3.60	  34.00
02197300	  13.10	  10.80	  375.00	  1.50	  -99.00	  79.00	  -99.00	  -99.00	  44.00	  3.70	  31.00
02197600	  14.30	  13.80	  390.00	  0.50	  -99.00	  65.00	  -99.00	  10.00	  41.00	  3.40	  37.00
02197830	  4.82	  61.10	  420.00	  3.94	  -99.00	  55.00	  -99.00	  4.79	  40.00	  3.80	  37.00
02198000	  3.66	  81.50	  350.00	  4.00	  -99.00	  59.60	  -99.00	  4.50	  41.00	  3.20	  37.00
02202000	  3.08	  124.70	  426.00	  4.40	  -99.00	  61.50	  -99.00	  7.00	  42.50	  3.30	  36.00
02202500	  2.03	  194.90	  350.00	  3.30	  -99.00	  62.10	  -99.00	  6.00	  43.00	  3.35	  38.00
02203000	  3.71	  55.70	  254.00	  0.70	  -99.00	  65.40	  -99.00	  8.50	  44.00	  3.45	  39.00
02206500	  9.02	  21.40	  968.00	  0.47	  -99.00	  65.40	  -99.00	  4.00	  50.50	  3.45	  33.00
02212600	  9.94	  12.90	  510.00	  0.00	  -99.00	  95.00	  -99.00	  4.30	  45.50	  3.75	  36.00
02213050	  18.50	  9.42	  520.00	  0.00	  -99.00	  90.00	  -99.00	  4.30	  45.50	  3.75	  36.00
02213500	  9.61	  42.30	  644.00	  0.52	  -99.00	  77.90	  -99.00	  5.00	  47.50	  3.50	  36.00
02217000	  28.10	  11.00	  1040.00	  0.00	  -99.00	  73.00	  -99.00	  2.40	  53.00	  3.45	  33.00
02217500	  6.32	  42.90	  801.00	  0.27	  -99.00	  60.20	  -99.00	  5.10	  51.50	  3.20	  33.00
02218500	  5.04	  79.80	  737.00	  0.27	  -99.00	  62.20	  -99.00	  4.70	  50.50	  3.30	  34.00
02219500	  7.10	  71.00	  887.00	  0.35	  -99.00	  57.40	  -99.00	  5.30	  48.50	  3.35	  34.00
02220550	  29.30	  8.41	  550.00	  0.00	  -99.00	  95.00	  -99.00	  3.80	  44.50	  3.60	  36.00
02221000	  19.50	  8.10	  543.00	  2.70	  -99.00	  51.40	  -99.00	  4.30	  46.50	  3.60	  35.00
02224000	  12.10	  15.30	  368.00	  0.00	  -99.00	  50.00	  -99.00	  5.00	  45.50	  3.65	  38.00
02225500	  3.77	  82.10	  324.00	  0.50	  -99.00	  65.60	  -99.00	  6.50	  44.50	  3.45	  39.00
02226000	  1.45	  394.00	  487.00	  1.60	  -99.00	  67.80	  -99.00	  6.00	  46.00	  3.50	  37.00
02226500	  2.58	  83.60	  245.00	  0.70	  -99.00	  83.30	  -99.00	  6.70	  47.00	  3.30	  40.00
02227500	  3.20	  49.10	  196.00	  0.50	  -99.00	  76.80	  -99.00	  5.20	  47.00	  3.55	  41.00
02228000	  1.92	  128.20	  218.00	  0.60	  -99.00	  79.40	  -99.00	  6.20	  47.50	  3.45	  41.00
02231000	  2.56	  34.10	  -99.00	  32.60	  0.26	  92.04	  -99.00	  2.81	  53.30	  4.07	  -99.00
02232500	  0.19	  104.00	  40.00	  32.78	  4.93	  17.60	  -99.00	  1.79	  57.30	  4.40	  52.00
02236000	  0.19	  170.70	  50.00	  28.30	  6.07	  28.25	  -99.00	  2.48	  55.20	  4.24	  50.00
02240000	  0.91	  111.00	  91.00	  26.68	  17.85	  24.58	  -99.00	  4.45	  51.30	  3.91	  49.00
02246000	  5.22	  24.68	  104.00	  9.28	  1.47	  61.44	  -99.00	  6.23	  55.60	  4.15	  45.00
02248000	  0.60	  8.89	  28.00	  37.15	  0.82	  77.98	  -99.00	  2.05	  52.40	  4.74	  51.00
02256500	  1.33	  50.24	  81.00	  15.84	  0.15	  7.52	  -99.00	  2.15	  52.10	  4.33	  52.00
02273000	  0.26	  152.80	  74.00	  25.87	  13.49	  13.36	  -99.00	  2.53	  52.30	  4.44	  52.00
02296750	  1.30	  104.00	  104.00	  14.67	  4.35	  18.97	  -99.00	  3.04	  54.10	  4.56	  52.00
02298830	  2.14	  35.74	  58.00	  14.25	  1.81	  17.54	  -99.00	  1.90	  54.90	  4.72	  52.00
02301500	  3.45	  32.22	  115.00	  8.55	  1.16	  17.60	  -99.00	  2.14	  54.10	  4.12	  52.00
02303000	  3.87	  26.71	  119.00	  16.87	  1.81	  28.31	  -99.00	  2.77	  53.60	  4.65	  52.00
02313000	  0.86	  121.10	  88.00	  25.56	  4.95	  51.74	  -99.00	  3.89	  54.10	  4.53	  49.00
02314500	  0.77	  70.60	  120.00	  52.20	  52.20	  40.40	  -99.00	  12.00	  49.00	  4.10	  42.00
02316000	  2.08	  64.20	  326.00	  0.95	  -99.00	  54.10	  -99.00	  6.50	  44.50	  3.90	  39.00
02317500	  1.95	  131.00	  301.00	  0.80	  -99.00	  63.50	  -99.00	  7.50	  46.00	  3.45	  40.00
02320500	  0.57	  215.50	  189.00	  14.77	  0.30	  62.96	  -99.00	  4.50	  48.80	  3.67	  42.00
02321500	  3.12	  33.30	  140.00	  25.58	  2.64	  60.59	  -99.00	  3.88	  52.40	  4.03	  45.00
02322500	  1.48	  64.20	  113.00	  18.34	  1.73	  56.59	  -99.00	  5.60	  52.00	  4.01	  44.00
02324000	  2.42	  37.21	  65.00	  62.78	  0.53	  93.44	  -99.00	  2.48	  55.30	  4.46	  45.00
02326000	  2.33	  42.29	  79.00	  52.98	  0.85	  88.96	  -99.00	  2.48	  54.90	  4.37	  45.00
02327100	  4.88	  19.67	  71.00	  39.30	  0.18	  98.00	  -99.00	  2.82	  57.10	  4.90	  46.00
02327500	  4.06	  57.40	  324.00	  0.60	  -99.00	  46.80	  -99.00	  4.00	  50.00	  3.80	  41.00
02328000	  12.80	  10.60	  272.00	  2.00	  -99.00	  52.00	  -99.00	  3.20	  51.50	  4.10	  41.00
02329000	  2.41	  110.30	  265.00	  1.44	  0.98	  51.84	  -99.00	  4.56	  51.30	  3.98	  42.00
02331000	  31.70	  28.30	  1950.00	  0.20	  -99.00	  85.20	  -99.00	  5.00	  61.50	  4.25	  30.00
02331600	  26.60	  32.40	  1871.00	  0.30	  -99.00	  80.70	  -99.00	  5.00	  62.00	  4.40	  31.00
02333500	  28.70	  25.60	  1734.00	  0.21	  -99.00	  89.90	  -99.00	  5.00	  59.00	  4.25	  31.00
02335700	  8.50	  18.90	  1450.00	  0.20	  -99.00	  75.00	  -99.00	  4.20	  51.00	  3.80	  33.00
02337000	  3.44	  38.80	  999.00	  0.46	  -99.00	  73.40	  -99.00	  6.50	  49.50	  3.40	  34.00
02337500	  20.10	  13.20	  1104.00	  0.00	  -99.00	  60.00	  -99.00	  4.00	  50.00	  3.45	  34.00
02339500	  2.80	  235.00	  1126.00	  0.55	  -99.00	  72.50	  -99.00	  4.00	  52.50	  3.45	  34.00
02340500	  10.60	  25.20	  786.00	  2.00	  -99.00	  77.00	  -99.00	  3.60	  50.00	  3.70	  36.00
02341800	  6.50	  22.60	  520.00	  0.00	  -99.00	  76.40	  -99.00	  7.00	  48.00	  4.00	  36.00
02342500	  9.10	  31.70	  430.00	  0.00	  -99.00	  45.00	  -99.00	  4.49	  49.00	  4.20	  41.00
02347500	  4.70	  110.90	  791.00	  0.80	  -99.00	  72.50	  -99.00	  5.60	  48.50	  3.45	  36.00
02349000	  17.80	  15.70	  593.00	  0.00	  -99.00	  76.00	  -99.00	  15.00	  48.50	  3.55	  37.00
02349500	  3.80	  168.70	  766.00	  0.65	  -99.00	  73.60	  -99.00	  6.00	  48.50	  3.45	  36.00
02349900	  8.70	  11.00	  359.00	  0.00	  -99.00	  29.00	  -99.00	  4.30	  47.00	  3.60	  38.00
02350600	  7.50	  25.60	  502.00	  0.10	  -99.00	  80.10	  -99.00	  7.20	  49.00	  3.60	  38.00
02353500	  5.50	  50.20	  390.00	  0.50	  -99.00	  57.30	  -99.00	  10.00	  50.00	  3.75	  40.00
02356000	  2.50	  320.30	  720.00	  0.80	  -99.00	  60.60	  -99.00	  6.00	  49.00	  3.55	  37.00
02357000	  4.20	  42.30	  233.00	  0.20	  -99.00	  48.60	  -99.00	  4.70	  53.00	  4.00	  40.00
02358000	  3.00	  434.00	  511.00	  0.67	  0.67	  64.70	  -99.00	  4.55	  50.00	  4.40	  42.00
02359000	  1.61	  54.09	  144.00	  5.60	  0.60	  41.80	  -99.00	  6.48	  53.90	  4.30	  42.00
02359500	  5.61	  31.49	  172.00	  3.60	  2.50	  35.40	  -99.00	  12.20	  58.20	  4.62	  42.00
02361000	  4.60	  49.80	  325.00	  0.00	  -99.00	  60.00	  -99.00	  4.28	  53.00	  4.80	  42.00
02366500	  1.72	  199.90	  271.00	  5.11	  1.00	  72.20	  -99.00	  3.96	  54.80	  4.47	  42.00
02368000	  3.31	  70.64	  244.00	  3.88	  0.03	  75.70	  -99.00	  4.47	  58.60	  4.51	  44.00
02369000	  4.04	  45.03	  211.00	  5.10	  0.20	  71.00	  -99.00	  8.04	  65.50	  4.90	  44.00
02369800	  8.90	  13.90	  200.00	  4.00	  -99.00	  90.00	  -99.00	  3.50	  60.00	  5.50	  43.00
02371500	  4.80	  60.80	  420.00	  1.00	  -99.00	  60.00	  -99.00	  4.28	  54.00	  4.80	  41.00
02374500	  9.00	  23.80	  340.00	  0.00	  -99.00	  80.00	  -99.00	  4.70	  58.00	  4.60	  41.00
02375500	  2.17	  186.10	  334.00	  2.40	  0.20	  77.70	  -99.00	  3.96	  57.90	  4.30	  42.00
02376500	  5.51	  43.63	  198.00	  8.60	  0.00	  86.30	  -99.00	  3.88	  64.20	  4.53	  42.00
02379500	  23.50	  30.10	  1917.00	  0.02	  -99.00	  93.60	  -99.00	  5.80	  54.00	  3.85	  31.00
02380500	  24.50	  33.40	  1896.00	  0.02	  -99.00	  93.60	  -99.00	  5.60	  54.00	  3.95	  30.00
02383000	  44.90	  3.00	  861.00	  0.00	  -99.00	  69.00	  -99.00	  4.50	  52.50	  3.65	  32.00
02383500	  18.00	  74.10	  1658.00	  0.24	  -99.00	  81.50	  -99.00	  4.50	  53.50	  3.75	  31.00
02387500	  15.60	  84.50	  1633.00	  0.20	  -99.00	  78.40	  -99.00	  4.30	  53.50	  3.75	  31.00
02389000	  15.20	  35.90	  1706.00	  0.00	  -99.00	  90.30	  -99.00	  5.40	  57.00	  3.90	  31.00
02392000	  7.00	  86.80	  1344.00	  0.49	  -99.00	  83.60	  -99.00	  5.20	  54.50	  3.70	  32.00
02392500	  15.50	  12.60	  1074.00	  2.00	  -99.00	  60.00	  -99.00	  5.00	  51.50	  3.60	  33.00
02397500	  4.73	  19.20	  910.00	  0.00	  -99.00	  47.00	  -99.00	  3.30	  51.50	  3.40	  32.00
02398000	  6.60	  33.30	  810.00	  0.16	  -99.00	  75.10	  -99.00	  2.90	  52.50	  3.80	  31.00
02411800	  25.10	  7.00	  1230.00	  0.10	  -99.00	  75.00	  -99.00	  2.90	  51.00	  3.35	  33.00
02414500	  4.10	  135.50	  930.00	  1.00	  -99.00	  65.00	  -99.00	  4.20	  52.00	  3.90	  35.00
02424000	  6.50	  88.00	  660.00	  1.00	  -99.00	  80.00	  -99.00	  3.50	  54.00	  4.20	  36.00
02430000	  8.20	  17.50	  506.00	  5.00	  1.00	  85.00	  -99.00	  4.00	  53.00	  3.90	  34.00
02431000	  3.50	  42.20	  426.00	  2.00	  1.00	  76.00	  -99.00	  4.00	  53.00	  3.90	  35.00
02433000	  1.90	  69.90	  478.00	  0.00	  1.00	  78.00	  -99.00	  5.10	  54.00	  4.00	  36.00
02434000	  8.20	  20.20	  361.00	  0.00	  1.00	  29.00	  -99.00	  -99.00	  54.00	  4.00	  34.00
02436500	  6.90	  38.20	  343.00	  1.00	  1.00	  40.00	  -99.00	  -99.00	  53.00	  4.00	  36.00
02437000	  1.80	  83.00	  394.00	  2.00	  1.00	  61.00	  -99.00	  -99.00	  53.00	  4.00	  34.00
02439400	  4.10	  83.60	  527.00	  0.00	  -99.00	  86.00	  -99.00	  -99.00	  54.00	  4.00	  36.00
02440000	  6.10	  27.20	  382.00	  0.00	  1.00	  84.00	  -99.00	  -99.00	  53.00	  4.00	  36.00
02440500	  1.80	  44.80	  324.00	  0.00	  1.00	  21.00	  -99.00	  3.50	  52.00	  4.10	  36.00
02441000	  3.80	  54.80	  308.00	  1.00	  1.00	  40.00	  -99.00	  -99.00	  50.00	  4.20	  35.00
02441500	  1.40	  143.30	  281.00	  0.00	  1.00	  61.00	  -99.00	  4.27	  53.00	  4.00	  35.00
02448000	  2.50	  90.60	  314.00	  2.00	  1.00	  77.00	  -99.00	  -99.00	  52.00	  4.30	  39.00
02450000	  6.20	  34.00	  720.00	  0.10	  -99.00	  20.00	  -99.00	  3.89	  54.00	  3.90	  33.00
02450250	  13.30	  15.10	  840.00	  0.00	  -99.00	  98.00	  -99.00	  2.80	  53.00	  3.90	  -99.00
02456500	  5.70	  122.00	  760.00	  1.00	  -99.00	  60.00	  -99.00	  2.50	  53.00	  4.20	  35.00
02467000	  0.90	  292.00	  425.00	  6.00	  -99.00	  65.00	  -99.00	  3.78	  52.00	  4.60	  38.50
02467500	  6.50	  49.50	  310.00	  2.00	  -99.00	  70.00	  -99.00	  2.50	  52.00	  4.50	  38.00
02472500	  6.50	  51.00	  369.00	  6.00	  1.00	  64.00	  -99.00	  -99.00	  58.00	  4.70	  41.00
02474500	  2.50	  102.00	  326.00	  0.00	  1.00	  66.00	  -99.00	  4.00	  58.00	  4.70	  41.00
02475500	  5.30	  39.80	  421.00	  0.00	  1.00	  62.00	  -99.00	  3.50	  51.00	  4.50	  38.00
02479000	  1.90	  183.50	  311.00	  1.00	  1.00	  74.00	  -99.00	  -99.00	  60.00	  4.80	  40.00
02479155	  9.10	  12.10	  233.00	  0.00	  -99.00	  89.00	  -99.00	  -99.00	  60.00	  5.00	  42.00
02479300	  2.90	  76.10	  200.00	  4.00	  1.00	  80.00	  -99.00	  -99.00	  64.00	  5.20	  43.00
02484500	  2.20	  73.90	  467.00	  0.00	  1.00	  68.00	  -99.00	  -99.00	  53.00	  4.30	  36.00
02486000	  1.00	  176.80	  435.00	  5.00	  1.00	  64.00	  -99.00	  -99.00	  52.00	  4.40	  37.00
02487500	  2.40	  61.70	  407.00	  0.00	  1.00	  84.00	  -99.00	  -99.00	  54.00	  4.50	  37.00
02488500	  1.00	  273.00	  406.00	  3.00	  1.00	  67.00	  -99.00	  -99.00	  54.00	  4.50	  37.00
02489500	  0.95	  338.00	  380.00	  1.00	  1.00	  66.00	  -99.00	  -99.00	  55.00	  4.50	  41.00
02490500	  3.30	  59.20	  416.00	  0.00	  1.00	  61.00	  -99.00	  -99.00	  57.00	  4.80	  40.00
02492000	  4.00	  92.40	  208.00	  1.10	  1.10	  57.50	  -99.00	  -99.00	  62.00	  4.90	  42.00
03010500	  11.20	  47.60	  1890.00	  1.00	  0.00	  87.00	  -99.00	  4.20	  39.00	  2.20	  14.00
03011020	  5.50	  77.50	  1910.00	  0.72	  -99.00	  68.00	  -99.00	  -99.00	  39.50	  2.50	  14.00
03011800	  35.40	  17.30	  2030.00	  1.47	  -99.00	  92.00	  -99.00	  -99.00	  41.00	  2.30	  14.00
03015500	  7.15	  41.60	  1580.00	  1.23	  0.23	  64.00	  -99.00	  2.99	  46.50	  2.30	  20.00
03020500	  8.45	  41.60	  1500.00	  1.31	  -99.00	  63.00	  -99.00	  -99.00	  44.70	  2.30	  19.00
03024000	  5.26	  101.30	  1400.00	  1.09	  0.09	  63.00	  -99.00	  3.26	  44.50	  2.30	  20.00
03028000	  41.70	  13.00	  1950.00	  1.00	  -99.00	  88.00	  -99.00	  -99.00	  46.20	  2.30	  14.00
03032500	  5.53	  86.02	  1540.00	  1.06	  0.06	  61.00	  -99.00	  2.82	  42.00	  2.25	  18.00
03034500	  16.80	  24.16	  1550.00	  1.00	  0.00	  44.00	  -99.00	  4.08	  44.30	  2.35	  18.00
03042000	  21.00	  40.90	  1780.00	  0.10	  -99.00	  47.00	  -99.00	  -99.00	  46.00	  2.40	  22.00
03049000	  11.50	  32.16	  1230.00	  1.00	  0.00	  78.00	  -99.00	  2.82	  39.70	  2.35	  20.00
03049500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  2.40	  19.00
03051000	  11.20	  71.80	  2690.00	  0.00	  0.00	  80.00	  -99.00	  3.90	  48.00	  2.80	  21.00
03069500	  29.30	  87.70	  3250.00	  1.00	  1.00	  85.00	  -99.00	  3.90	  49.00	  2.80	  -99.00
03074500	  41.30	  17.38	  1250.00	  0.00	  0.00	  45.00	  -99.00	  2.50	  42.00	  2.45	  26.00
03075500	  6.09	  20.00	  2610.00	  0.25	  -99.00	  64.00	  -99.00	  3.50	  50.00	  2.70	  18.00
03078000	  32.40	  17.35	  2610.00	  0.00	  -99.00	  80.00	  -99.00	  3.90	  45.50	  2.70	  20.00
03079000	  14.70	  52.18	  2420.00	  1.24	  0.24	  64.00	  -99.00	  2.82	  46.00	  2.40	  20.00
