OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE,ZONE_1_MIN_,ZONE_2_MIN_,ZONE_3_MIN_,ZONE_4_MIN_,ZONE_5_MIN_,ZONE_6_MIN_,ZONE_1_SHEF,ZONE_2_SHEF,ZONE_3_SHEF,ZONE_4_SHEF,ZONE_5_SHEF,ZONE_6_SHEF
"0","1",ACHA3,-110.7712397646,-110.6036977544,32.2473585000,32.3800328431,CBRFC,"15050302",twc,santacrz,ACHA3,d,AGUA CALIENTE WASH - HOUGHTON RD,,"2","0","1371","0","0","0","0",ACHA3HLH,ACHA3HUH,,,,
"0","4",ACJU1,-109.9647888851,-109.3856351740,40.3536522009,40.7823671881,CBRFC,"14060002",slc,duchpr,ACJU1,d,ASHLEY CK - JENSEN- NR- UNION CANAL- BLO,,"3","0","2438","3048","0","0","0",ACJU1LLF,ACJU1LMF,ACJU1LUF,,,
"0","9",ACKA3,-109.0989144123,-108.1706785389,31.2532443029,32.6241831402,CBRFC,,gjt,whvam,ACKA3,,,,"1","0","0","0","0","0","0",ACKA3XLH,,,,,
"0","14",ACSC2,-107.4066105072,-107.0766651221,38.7024619212,39.0333495062,CBRFC,"14020004",gjt,gun,ACSC2,f,ANTHRACITE CK - ABV MOUTH NR SOMERSET,,"3","0","2895","3352","0","0","0",ACSC2HLF,ACSC2HMF,ACSC2HUF,,,
"0","15",ADBA3,-112.1866554130,-112.0846094161,33.6709945426,33.7984224515,CBRFC,"15070102",slc,aguafria,ADBA3,d,ADOBE DAM,,"2","0","472","0","0","0","0",ADBA3LLH,ADBA3LUH,,,,
"0","16",AFHA3,-112.4265528488,-112.1256202331,34.4263112944,34.7184393030,CBRFC,"15070102",slc,aguafria,AFHA3,d,AGUA FRIA - HUMBOLDT- NR,,"3","0","1524","1828","0","0","0",AFHA3HLH,AFHA3HMH,AFHA3HUH,,,
"0","18",AFMA3,-112.3979071386,-111.7818091798,34.2777926433,34.6689047162,CBRFC,"15070102",slc,aguafria,AFMA3,d,AGUA FRIA - MAYER- NR,,"3","0","1219","1524","0","0","0",AFMA3LLH,AFMA3LMH,AFMA3LUH,,,
"0","19",AFPU1,-111.6980068008,-111.5678059158,40.3919929295,40.5779887858,CBRFC,"16020201",slc,provo,AFPU1,f,AMERICAN FORK - AMERICAN FORK- NR- UP PWRPLNT- ABV,,"2","0","2590","0","0","0","0",AFPU1HLF,AFPU1HUF,,,,
"0","20",AFRA3,-112.4058269816,-111.7856363065,33.9828960829,34.4293029990,CBRFC,"15070102",slc,aguafria,AFRA3,f,AGUA FRIA - ROCK SPGS- NR,,"3","0","1219","1524","0","0","0",AFRA3LLH,AFRA3LMH,AFRA3LUH,,,
"0","21",AJUA3,-111.5581769426,-111.1117908322,33.4034858815,33.7533770187,CBRFC,"15060106",slc,salt,AJUA3,d,STEWART MOUNTAIN DAM,,"3","0","914","1280","0","0","0",AJUA3LLH,AJUA3LMH,AJUA3LUH,,,
"0","22",ALEC2,-107.1205539367,-106.7478438169,38.6634292261,39.0337948797,CBRFC,"14020001",gjt,gun,ALEC2,f,EAST - ALMONT,,"3","0","2895","3352","0","0","0",ALEC2HLF,ALEC2HMF,ALEC2HUF,,,
"0","23",ALMA3,-113.7462395843,-112.7805742483,34.0332576313,34.4851392590,CBRFC,"15030204",fgz,billpar,ALMA3,d,ALAMO RESERVOIR,,"2","0","762","0","0","0","0",ALMA3LLH,ALMA3LUH,,,,
"0","24",ALTC2,-106.8448947398,-106.5148955560,38.6077599070,38.9454287117,CBRFC,"14020001",gjt,gun,ALTC2,d,TAYLOR - ALMONT,,"2","0","3352","0","0","0","0",ALTC2LLF,ALTC2LUF,,,,
"0","25",APNC2,-106.8208737894,-106.5582079864,38.9954018530,39.1923471427,CBRFC,"14010004",gjt,colpal,APNC2,f,ROARING FORK - ASPEN- NR,,"2","0","3505","0","0","0","0",APNC2HLF,APNC2HUF,,,,
"0","26",ARFN5,-108.2056434600,-107.7789982551,36.7192660344,37.1092981958,CBRFC,"14080104",gjt,sanjuan,ARFN5,f,ANIMAS - FARMINGTON,,"2","0","1828","0","0","0","0",ARFN5LLF,ARFN5LUF,,,,
"0","28",ARVA3,-110.6304934488,-110.0293520695,32.5535511084,33.0278318699,CBRFC,"15050203",twc,sanpedro,ARVA3,f,ARAVAIPA CK - MAMMOTH,,"3","0","1280","1524","0","0","0",ARVA3HLH,ARVA3HMH,ARVA3HUH,,,
"0","29",ASHU1,-109.8847360585,-109.5961328099,40.5766239216,40.8036085460,CBRFC,"14060002",slc,duchpr,ASHU1,d,ASHLEY CK - VERNAL- NR,,"2","0","3048","0","0","0","0",ASHU1HLF,ASHU1HUF,,,,
"0","30",ATPA3,-111.6515510670,-111.1926859964,31.4899548270,31.8933772469,CBRFC,"15050304",twc,santacrz,ATPA3,d,ALTAR WASH - THREE POINTS- NR,,"3","0","1066","1219","0","0","0",ATPA3LLH,ATPA3LMH,ATPA3LUH,,,
"0","31",AVCA3,-111.3317251372,-111.1968051294,31.4535328817,31.6213763832,CBRFC,"15050304",twc,santacrz,AVCA3,d,ARIVACA CK - ARIVACA,,"1","0","0","0","0","0","0",AVCA3HLH,,,,,
"0","32",AVOA3,-112.3435417135,-112.1416754253,33.4347269514,33.6297941975,CBRFC,"15070102",slc,aguafria,AVOA3,d,AGUA FRIA - BUCKEYE,,"1","0","0","0","0","0","0",AVOA3LLH,,,,,
"0","33",BABA3,-110.5164294735,-110.2254996541,31.4827407300,31.7777395272,CBRFC,"15050202",twc,sanpedro,BABA3,d,BABOCOMARI - TOMBSTONE- NR,,"2","0","1371","0","0","0","0",BABA3LLH,BABA3LUH,,,,
"0","34",BAKC2,-105.9611107456,-105.7807531157,40.3117163437,40.4862510279,CBRFC,"14010001",bou,colkrem,BAKC2,f,COLORADO - BLO BAKER GULCH NR GRAND LAKE,,"3","0","2895","3352","0","0","0",BAKC2HLF,BAKC2HMF,BAKC2HUF,,,
"0","35",BCBA3,-113.4715653395,-112.9320029087,34.4859022098,34.9637290843,CBRFC,"15030202",fgz,billpar,BCBA3,d,BURRO CK - BAGDAD- NR- OLD US 93 BRIDGE,,"3","0","1219","1524","0","0","0",BCBA3HLH,BCBA3HMH,BCBA3HUH,,,
"0","37",BCNU1,-112.5521124540,-112.0094479244,41.5636702945,42.5569535568,CBRFC,"16010204",slc,bear,BCNU1,f,BEAR - CORINNE- NR,,"3","0","1676","2133","0","0","0",BCNU1LLF,BCNU1LMF,BCNU1LUF,,,
"0","39",BCTU1,-111.7814338217,-111.5528824643,40.5769722171,40.6744085994,CBRFC,"16020204",slc,sixcks,BCTU1,f,BIG COTTONWOOD CK - SALT LAKE CITY- NR,,"3","0","2590","2895","0","0","0",BCTU1HLF,BCTU1HMF,BCTU1HUF,,,
"0","40",BCWU1,-111.9017102709,-111.7228990491,40.6157644584,40.6889588876,CBRFC,"16020204",slc,sixcks,BCWU1,d,BIG COTTONWOOD CK - 300 WEST,,"1","0","0","0","0","0","0",BCWU1LLF,,,,,
"0","41",BDAC2,-107.8736508826,-107.6473083851,37.0543666416,37.4127007661,CBRFC,"14080104",gjt,sanjuan,BDAC2,d,FLORIDA - BONDAD- NR,,"3","0","2133","2590","0","0","0",BDAC2LLF,BDAC2LMF,BDAC2LUF,,,
"0","43",BDWU1,-114.1256446376,-113.9362457810,37.4586093273,37.6082049404,CBRFC,"15010010",slc,virgin,BDWU1,d,BEAVER DAM WASH - ENTERPRISE- NR,,"2","0","1828","0","0","0","0",BDWU1HLH,BDWU1HUH,,,,
"0","45",BEAA3,-114.2480899140,-113.8185855602,36.8982108376,37.4895930403,CBRFC,"15010010",slc,virgin,BEAA3,d,BEAVER DAM WASH - BEAVER DAM,,"3","0","1066","1371","0","0","0",BEAA3LLH,BEAA3LMH,BEAA3LUH,,,
"0","48",BEAW4,-111.2649197992,-110.8132568699,40.9062505754,41.4373569442,CBRFC,"16010101",slc,bear,BEAW4,d,BEAR - WOODRUFF NARROWS RSVR- ABV,,"2","0","2194","0","0","0","0",BEAW4LLF,BEAW4LUF,,,,
"0","49",BERU1,-111.0187887397,-110.6815408021,40.7101794913,40.9656601776,CBRFC,"16010101",slc,bear,BERU1,f,BEAR - UTAH-WYOMING STATE LINE- NR,,"2","0","3048","0","0","0","0",BERU1HLF,BERU1HUF,,,,
"0","50",BESI1,-111.6344091713,-111.2225250738,42.3871118584,42.6773523942,CBRFC,"16010201",slc,bear,BESI1,d,BEAR - SODA SPRINGS- AT,,"3","0","2133","2499","0","0","0",BESI1LLF,BESI1LMF,BESI1LUF,,,
"0","51",BEVU1,-112.5780282096,-112.3355015819,38.1837407297,38.3858996575,CBRFC,"16030007",slc,sevier,BEVU1,d,BEAVER - BEAVER- NR,,"3","0","2590","3048","0","0","0",BEVU1HLH,BEVU1HMH,BEVU1HUH,,,
"0","52",BFFU1,-110.2833863356,-108.5929760830,36.6358008625,37.9826733444,CBRFC,"14080205",gjt,sanjuan,BFFU1,f,SAN JUAN - BLUFF- NR,,"3","0","1828","2133","0","0","0",BFFU1LLF,BFFU1LMF,BFFU1LUF,,,
"0","57",BIGU1,-111.8357816280,-111.7332774637,40.6010458566,40.6692212177,CBRFC,"16020204",slc,sixcks,BIGU1,f,BIG COTTONWOOD CK - COTTONWOOD LN,,"2","0","2133","0","0","0","0",BIGU1LLF,BIGU1LUF,,,,
"0","59",BIGW4,-109.4970740585,-109.2706584726,42.2413257991,42.4151282466,CBRFC,"14040104",slc,green,BIGW4,d,BIG SANDY - BIG SANDY RES- FARSON- NR,,"1","0","0","0","0","0","0",BIGW4RLF,,,,,
"0","62",BIUI1,-112.1685034391,-111.5651398505,41.9836353839,42.4000942496,CBRFC,"16010202",slc,bear,BIUI1,f,BEAR - ID/UT STATELINE,,"3","0","1676","2133","0","0","0",BIUI1LLF,BIUI1LMF,BIUI1LUF,,,
"0","63",BKFA3,-110.2400187264,-109.5382336495,33.3586154390,33.9012346331,CBRFC,"15060101",slc,salt,BKFA3,d,BLACK - FT APACHE- NR,,"3","0","1981","2438","0","0","0",BKFA3LLH,BKFA3LMH,BKFA3LUH,,,
"0","64",BLCA3,-109.3747804353,-108.9599957660,33.2898273391,33.8276745100,CBRFC,"15040004",slc,upgila,BLCA3,d,BLUE - CLIFTON- NR,,"3","0","2133","2438","0","0","0",BLCA3HLH,BLCA3HMH,BLCA3HUH,,,
"0","66",BLKI1,-111.6010564872,-111.0789608494,41.6739922932,42.1464702677,CBRFC,"16010201",slc,bear,BLKI1,d,BEAR RIVER - BEAR LAKE- NR LIFTON,,"3","0","2133","2499","0","0","0",BLKI1HLF,BLKI1HMF,BLKI1HUF,,,
"0","67",BLLA3,-112.5708830003,-112.3268614221,33.3885158928,33.5895138605,CBRFC,"15070101",fgz,logila,BLLA3,d,BULLARD WASH,,"2","0","342","0","0","0","0",BLLA3HLH,BLLA3HUH,,,,
"0","68",BMDC2,-107.3668140439,-106.8341792092,37.9260591161,38.7552411295,CBRFC,"14020002",gjt,gun,BMDC2,d,GUNNISON - BLUE MESA RES,,"3","0","2895","3352","0","0","0",BMDC2LLF,BMDC2LMF,BMDC2LUF,,,
"0","69",BMWA3,-111.3353557917,-111.0431357233,31.9266188126,32.2721099236,CBRFC,"15050304",twc,santacrz,BMWA3,d,BRAWLEY WASH AT MILEWIDE RD,,"2","0","853","0","0","0","0",BMWA3LLH,BMWA3LUH,,,,
"0","70",BNMA3,-109.9521657025,-109.4961409848,32.9481356780,33.3134831100,CBRFC,"15040005",slc,upgila,BNMA3,f,BONITA CK - MORENCI- NR,,"2","0","1584","0","0","0","0",BNMA3HLH,BNMA3HUH,,,,
"0","71",BNRU1,-110.7095897491,-110.4872535733,40.7388686731,40.9737686609,CBRFC,"14040107",slc,green,BNRU1,f,BLACKS FORK - ROBERTSON- NR,,"2","0","3200","0","0","0","0",BNRU1HLF,BNRU1HUF,,,,
"0","72",BORW4,-110.9158673730,-110.6343349363,42.2786272618,42.6054295247,CBRFC,"16010102",slc,bear,BORW4,f,SMITHS FORK - BORDER- NR,,"2","0","2590","0","0","0","0",BORW4HLF,BORW4HUF,,,,
"0","74",BPNW4,-110.0595435058,-109.2106269550,42.5219721310,43.2067951033,CBRFC,"14040101",slc,green,BPNW4,f,NEW FORK - BIG PINEY- NR,,"3","2286","2590","3048","0","0","0",BPNW4LLF,BPNW4LMF,BPNW4LUF,,,
"0","75",BPPA3,-109.7665697138,-109.1718897808,33.4693726353,33.9912682673,CBRFC,"15060101",slc,salt,BPPA3,d,BLACK - POINT OF PINES- NR- PUMPING PLANT- BLO,,"3","0","2133","2590","0","0","0",BPPA3HLH,BPPA3HMH,BPPA3HUH,,,
"0","79",BRAI1,-111.6262350023,-111.1261811743,42.1075640664,42.4693550056,CBRFC,"16010201",slc,bear,BRAI1,f,BEAR - PESCADERO,,"3","0","2133","2499","0","0","0",BRAI1LLF,BRAI1LMF,BRAI1LUF,,,
"0","81",BRBW4,-111.0693831922,-110.9410710865,42.1022268744,42.2316497915,CBRFC,"16010102",slc,bear,BRBW4,f,BEAR - BORDER,,"2","0","2133","0","0","0","0",BRBW4LLF,BRBW4LUF,,,,
"0","82",BRTA3,-111.7988928140,-111.4930716259,33.7932333144,34.0702975972,CBRFC,"15060203",fgz,verde,BRTA3,d,BARTLETT RESERVOIR,,"3","0","914","1219","0","0","0",BRTA3LLH,BRTA3LMH,BRTA3LUH,,,
"0","83",BSRW4,-109.7313268029,-109.1282261896,42.2976349400,42.7700034750,CBRFC,"14040104",slc,green,BSRW4,f,BIG SANDY - FARSON- NR,,"3","2286","2590","3048","0","0","0",BSRW4HLF,BSRW4HMF,BSRW4HUF,,,
"0","85",BSWC2,-106.1172466774,-105.8569600010,39.4375929335,39.5696051218,CBRFC,"14010002",gjt,colkrem,BSWC2,d,BLUE - DILLON- NR,,"2","0","3505","0","0","0","0",BSWC2LLF,BSWC2LUF,,,,
"0","86",BUEC2,-106.1383612445,-105.9516864759,39.3583500872,39.4581710876,CBRFC,"14010002",gjt,colkrem,BUEC2,f,BLUE - BLUE RIVER,,"2","0","3505","0","0","0","0",BUEC2HLF,BUEC2HUF,,,,
"0","88",BWCA3,-111.0405471145,-110.7893018702,32.4128010158,32.6890288203,CBRFC,"15050301",twc,santacrz,BWCA3,d,BIG WASH - CANADA DEL ORO,,"2","0","1066","0","0","0","0",BWCA3HLH,BWCA3HUH,,,,
"0","90",BWPA3,-114.1240761673,-113.5703464687,34.0745740701,34.7396217108,CBRFC,"15030204",fgz,billpar,BWPA3,d,BILL WILLIAMS - PARKER- NR,,"2","0","609","0","0","0","0",BWPA3LLH,BWPA3LUH,,,,
"0","93",BWTA3,-111.6236579495,-111.1977983602,31.7890217461,32.1045260877,CBRFC,"15050304",twc,santacrz,BWTA3,f,BRAWLEY WASH - THREE POINTS,,"3","0","914","1066","0","0","0",BWTA3LLH,BWTA3LMH,BWTA3LUH,,,
"0","94",CAMC2,-108.6721059144,-107.3074497183,39.2160646790,39.8426300644,CBRFC,"14010005",gjt,colpal,CAMC2,f,COLORADO - CAMEO- NR,,"3","1981","2438","2895","0","0","0",CAMC2LLF,CAMC2LMF,CAMC2LUF,,,
"0","98",CANU1,-111.5253447544,-111.0651040941,38.0672660631,38.4790640283,CBRFC,"14070003",slc,sanrafdd,CANU1,d,FREMONT - CAINEVILLE- NR,,"3","0","1828","2286","0","0","0",CANU1LLF,CANU1LMF,CANU1LUF,,,
"0","100",CASU1,-111.7218765104,-111.0818156838,39.6998012223,40.2662329820,CBRFC,"16020202",slc,provo,CASU1,f,SPANISH FORK - CASTILLA- NR,,"3","0","2133","2590","0","0","0",CASU1HLF,CASU1HMF,CASU1HUF,,,
"0","102",CAVA3,-111.9794571273,-111.7871478787,33.8803545227,34.0584290850,CBRFC,"15060106",slc,aguafria,CAVA3,f,CAVE CK - CAVE CK- NR- COTTONWOOD WASH- BLO,,"2","0","1219","0","0","0","0",CAVA3HLH,CAVA3HUH,,,,
"0","104",CAWA3,-109.3176152854,-108.0412936050,33.9926838598,34.7247901418,CBRFC,"15020003",fgz,litcol,CAWA3,d,CARRIZO WASH - ST. JOHNS- NR,,"3","0","2133","2590","0","0","0",CAWA3HLH,CAWA3HMH,CAWA3HUH,,,
"0","106",CAWC2,-106.0324921348,-105.8084547829,40.0421889626,40.1823528112,CBRFC,"14010001",gjt,colkrem,CAWC2,d,COLORADO - GRANBY- NR- WINDY GAP- AT,,"2","0","2895","0","0","0","0",CAWC2LLF,CAWC2LUF,,,,
"0","107",CBQA3,-110.6848499540,-110.3429016493,33.8423403077,34.2485462933,CBRFC,"15060103",slc,salt,CBQA3,d,CIBECUE CK - CHRYSOTILE- NR,,"3","0","1676","1981","0","0","0",CBQA3HLH,CBQA3HMH,CBQA3HUH,,,
"0","108",CBTA3,-112.0923560343,-111.8278170248,33.7154669594,33.8774404141,CBRFC,"15060106",slc,aguafria,CBTA3,d,CAVE BUTTES DAM,,"2","0","563","0","0","0","0",CBTA3LLH,CBTA3LUH,,,,
"0","109",CCDU1,-112.5229798145,-112.2861229952,38.4017520481,38.6876597118,CBRFC,"16030003",slc,sevier,CCDU1,d,CLEAR CK - SEVIER- NR- DIVERSIONS- ABV,,"3","0","2286","2743","0","0","0",CCDU1HLH,CCDU1HMH,CCDU1HUH,,,
"0","110",CCMA3,-110.5872294240,-108.8532387708,35.7349953783,36.9737020131,CBRFC,"14080204",gjt,sanjuan,CCMA3,d,CHINLE CK - MEXICAN WATER- NR,,"3","0","1828","2133","0","0","0",CCMA3HLF,CCMA3HMF,CCMA3HUF,,,
"0","114",CCPA3,-110.8215322884,-110.7453150646,32.4300368849,32.5244942125,CBRFC,"15050301",twc,santacrz,CCPA3,d,CANADA DEL ORO - CORONADO CAMP,,"2","0","1950","0","0","0","0",CCPA3HLH,CCPA3HUH,,,,
"0","116",CCSU1,-111.8845103936,-111.7122978603,40.7913890335,40.8610824531,CBRFC,"16020204",slc,sixcks,CCSU1,f,CITY CK - SALT LAKE CITY- NR,,"2","0","2133","0","0","0","0",CCSU1HLF,CCSU1HUF,,,,
"0","117",CCUC2,-109.1079675874,-108.2505110200,38.8808662791,39.6273085787,CBRFC,"14010005",fgz,powell,CCUC2,f,COLORADO - CO-UT STATE LINE- NR,,"1","0","0","0","0","0","0",CCUC2RLF,,,,,
"0","120",CCWA3,-111.3795111745,-110.6114578686,34.3661363532,34.9716172313,CBRFC,"15020008",fgz,litcol,CCWA3,d,CLEAR CK - WINSLOW- NR,,"3","0","1828","2133","0","0","0",CCWA3HLH,CCWA3HMH,CCWA3HUH,,,
"0","122",CDBA3,-111.7836248447,-110.9612096729,34.7493140440,35.4020654689,CBRFC,"15020008",fgz,litcol,CDBA3,d,CANYON DIABLO - MOUTH,,"3","0","1981","2438","0","0","0",CDBA3HLH,CDBA3HMH,CDBA3HUH,,,
"0","127",CDCA3,-113.7277163387,-112.0721132004,35.7531738979,37.4206546782,CBRFC,"15010002",vef,havasu,CDCA3,d,COLORADO - DIAMOND CK- ABV- PEACH SPRINGS- NR,,"3","0","1524","2133","0","0","0",CDCA3LLH,CDCA3LMH,CDCA3LUH,,,
"0","132",CDOA3,-111.0429851307,-110.8049831993,32.3340674942,32.5087995191,CBRFC,"15050301",twc,santacrz,CDOA3,d,CANADA DEL ORO - INA RD- BLO- TUCSON- NR,,"2","0","975","0","0","0","0",CDOA3LLH,CDOA3LUH,,,,
"0","133",CDRC2,-108.0184474475,-107.8020998372,37.0330310273,37.2794180461,CBRFC,"14080104",gjt,sanjuan,CDRC2,f,ANIMAS - CEDAR HILL- NR,,"1","0","0","0","0","0","0",CDRC2LLF,,,,,
"0","135",CGCA3,-112.1859982760,-111.3393411384,35.8909347264,36.9980165123,CBRFC,"15010001",vef,havasu,CGCA3,d,COLORADO - GRAND CYN- NR,,"3","0","1524","2133","0","0","0",CGCA3LLH,CGCA3LMH,CGCA3LUH,,,
"0","137",CGGC2,-107.6853990706,-106.6918320888,40.0817744457,40.8359457061,CBRFC,"14050001",gjt,whyam,CGGC2,d,YAMPA - CRAIG- BLO,,"3","0","2286","2590","0","0","0",CGGC2LLF,CGGC2LMF,CGGC2LUF,,,
"0","138",CGYC2,-108.5489433927,-108.1889466069,39.0490671363,39.3200245809,CBRFC,"14010005",gjt,colpal,CGYC2,d,COLORADO - GRAND VALLEY DIV- BLO- PALISADE- NR,,"1","0","0","0","0","0","0",CGYC2LLF,,,,,
"0","139",CHRA3,-110.9996890035,-110.7682042654,33.8180101274,34.2416070733,CBRFC,"15060103",slc,salt,CHRA3,d,CHERRY CK - GLOBE- NR,,"2","0","1676","0","0","0","0",CHRA3HLH,CHRA3HUH,,,,
"0","141",CHWA3,-110.9999486508,-110.6954732162,34.2747976185,34.6484067111,CBRFC,"15020010",fgz,litcol,CHWA3,d,CHEVELON CK - WINSLOW- NR- WILDCAT CYN- BLO,,"2","0","2133","0","0","0","0",CHWA3HLH,CHWA3HUH,,,,
"0","145",CIVU1,-111.4024303904,-110.9585500332,40.8039770502,41.0534139583,CBRFC,"16020101",slc,weber,CIVU1,f,CHALK CK - COALVILLE,,"3","0","2133","2438","0","0","0",CIVU1HLF,CIVU1HMF,CIVU1HUF,,,
"0","147",CLDA3,-110.6371777386,-110.1311826537,33.0328575231,33.3801349645,CBRFC,"15040005",slc,upgila,CLDA3,d,GILA - SAN CARLOS RES- COOLIDGE DAM- AT,,"1","0","0","0","0","0","0",CLDA3LLH,,,,,
"0","148",CLLU1,-111.5171493858,-111.2858157881,40.7292723695,40.9088533528,CBRFC,"16020101",slc,weber,CLLU1,f,WEBER - COALVILLE- NR,,"2","0","2133","0","0","0","0",CLLU1LLF,CLLU1LUF,,,,
"0","149",CLOC2,-107.9410277597,-107.5109086295,37.9954173796,38.3348832775,CBRFC,"14020006",gjt,gun,CLOC2,f,UNCOMPAHGRE - COLONA,,"3","0","2895","3352","0","0","0",CLOC2LLF,CLOC2LMF,CLOC2LUF,,,
"0","150",CLRU1,-109.7219859338,-108.7010236624,38.7114290372,39.4585079783,CBRFC,"14030005",fgz,powell,CLRU1,d,COLORADO - CISCO- NR,,"1","0","0","0","0","0","0",CLRU1RLF,,,,,
"0","153",CLSC2,-107.6603513244,-107.3872260499,38.1131085258,38.6716844194,CBRFC,"14020002",gjt,gun,CLSC2,d,GUNNISON - CRYSTAL RES,,"3","0","2895","3352","0","0","0",CLSC2LLF,CLSC2LMF,CLSC2LUF,,,
"0","154",CNEA3,-110.8478354705,-110.4206026420,31.5860791147,31.8961572094,CBRFC,"15050302",twc,santacrz,CNEA3,d,CIENEGA CK - SONOITA- NR,,"3","0","1371","1493","0","0","0",CNEA3HLH,CNEA3HMH,CNEA3HUH,,,
"0","155",COAU1,-113.0474151638,-112.8193188860,37.5456561840,37.6970130211,CBRFC,"16030006",slc,sevier,COAU1,f,COAL CK - CEDAR CITY- NR,,"3","0","2590","3048","0","0","0",COAU1HLH,COAU1HMH,COAU1HUH,,,
"0","158",COKW4,-111.1001089703,-110.7836795736,41.8959542508,42.3232321524,CBRFC,"16010102",slc,bear,COKW4,f,BEAR - SMITHS FORK- BLO- COKEVILLE- NR,,"2","0","2133","0","0","0","0",COKW4LLF,COKW4LUF,,,,
"0","159",CRAU1,-111.4494071603,-111.2216913848,41.1279758823,41.3744740753,CBRFC,"16020101",slc,weber,CRAU1,d,LOST CK - LOST CK RES- CROYDON- NR,,"2","0","2286","0","0","0","0",CRAU1HLF,CRAU1HUF,,,,
"0","161",CRCC2,-106.9806938443,-106.5553350277,37.9415263801,38.3395679482,CBRFC,"14020003",gjt,gun,CRCC2,d,COCHETOPA CK - ROCK CK- BLO- PARLIN- NR,,"2","0","3352","0","0","0","0",CRCC2HLF,CRCC2HUF,,,,
"0","167",CRCU1,-112.1659137887,-111.5866100483,41.5332913551,42.1958237841,CBRFC,"16010202",slc,bear,CRCU1,d,BEAR RIVER - CUTLER RESERVOIR-,,"3","0","1676","2133","0","0","0",CRCU1LLF,CRCU1LMF,CRCU1LUF,,,
"0","169",CRFC2,-107.6371220697,-107.4460323852,38.5265143678,38.7015522600,CBRFC,"14020002",gjt,gun,CRFC2,f,CRAWFORD RESERVOIR,,"2","0","2438","0","0","0","0",CRFC2HLF,CRFC2HUF,,,,
"0","175",CRUU1,-111.1771580467,-110.9928244059,40.3038902583,40.4198232058,CBRFC,"14060004",slc,duchpr,CRUU1,d,CURRANT CK - CURRANT CK RES,,"1","0","0","0","0","0","0",CRUU1HLF,,,,,
"0","176",CRZA3,-110.6729605190,-109.8329256426,33.9855012066,34.3069128074,CBRFC,"15060104",slc,salt,CRZA3,d,CARRIZO CK - SHOW LOW- NR,,"2","0","1981","0","0","0","0",CRZA3HLH,CRZA3HUH,,,,
"0","183",CSCA3,-111.1500136473,-110.8801997338,32.1999393216,32.5001119601,CBRFC,"15050301",twc,santacrz,CSCA3,f,SANTA CRUZ - CORTARO,,"2","0","853","0","0","0","0",CSCA3LLH,CSCA3LUH,,,,
"0","184",CSPA3,-113.7176990471,-112.8169414717,33.2074798809,33.9202942997,CBRFC,"15070104",fgz,hasscent,CSPA3,d,CENTENNIAL WASH - SOUTHERN PACIFIC- ARLINGTON- NR,,"3","0","426","548","0","0","0",CSPA3LLH,CSPA3LMH,CSPA3LUH,,,
"0","186",CSSC2,-106.5626599499,-106.4104728213,39.4003425829,39.5675064749,CBRFC,"14010003",gjt,colpal,CSSC2,d,CROSS CK - MINTURN- NR,,"3","0","3200","3657","0","0","0",CSSC2HLF,CSSC2HMF,CSSC2HUF,,,
"0","189",CSYU1,-111.6088827482,-111.4204334110,41.2271922402,41.4215639979,CBRFC,"16020102",slc,weber,CSYU1,d,SF OGDEN - CAUSEY RES,,"2","0","2438","0","0","0","0",CSYU1HLF,CSYU1HUF,,,,
"0","191",CTRU1,-110.8131328802,-109.0021215957,37.8215918825,39.2161590937,CBRFC,"14070001",fgz,powell,CTRU1,d,COLORADO - CATARACT CANYON,,"3","0","2133","2590","0","0","0",CTRU1LLF,CTRU1LMF,CTRU1LUF,,,
"0","200",CWWA3,-113.6099288246,-112.8686995007,33.7667502357,34.2291748525,CBRFC,"15070104",fgz,hasscent,CWWA3,d,CENTENNIAL WASH @ WENDEN,,"3","0","670","792","0","0","0",CWWA3HLH,CWWA3HMH,CWWA3HUH,,,
"0","203",DADU1,-110.6582425790,-110.4313022097,40.2647331820,40.5808150886,CBRFC,"14060003",slc,duchpr,DADU1,d,DUCHESNE - DUCHESNE- NR- KNIGHT DIV- ABV,,"1","0","0","0","0","0","0",DADU1RLF,,,,,
"0","205",DAVA3,-110.7705125610,-110.6050016263,31.8036648722,31.9939378754,CBRFC,"15050302",twc,santacrz,DAVA3,d,DAVIDSON CANYON,,"2","0","1341","0","0","0","0",DAVA3HLH,DAVA3HUH,,,,
"0","206",DBDC2,-109.2656764649,-108.2181450882,37.5554151662,38.4670207766,CBRFC,"14030002",gjt,dol,DBDC2,d,DOLORES - BEDROCK- NR,,"3","0","2133","2743","0","0","0",DBDC2LLF,DBDC2LMF,DBDC2LUF,,,
"0","208",DBVA3,-111.8004376750,-111.4397509822,34.7259606478,34.9294535332,CBRFC,"15060202",fgz,verde,DBVA3,d,DRY BEAVER CK - RIMROCK- NR,,"3","0","1676","2133","0","0","0",DBVA3HLH,DBVA3HMH,DBVA3HUH,,,
"0","210",DCKC2,-107.9698934696,-107.7421955203,37.9869810668,38.1900907862,CBRFC,"14020006",gjt,gun,DCKC2,f,DALLAS CK - RIDGWAY- NR,,"3","0","2895","3352","0","0","0",DCKC2HLF,DCKC2HMF,DCKC2HUF,,,
