OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,FCSTGROUP,NWSID,AREA,DESCRIPT,TVA_NUM
"0","1",CLVV2,-82.1820578807,-81.3978856106,36.8370030130,37.1940171180,FGCPOWTN,CLVV2,398.9425878170,Clinch @ Cleveland,"1503"
"0","2",JNSV2,-83.1350363064,-82.6177360513,36.6543035387,37.0443569540,FGCPOWTN,JNSV2,319.4764397720,Powell @ Jonesville,"1501"
"0","3",ARTT1,-83.6658186278,-82.8231728412,36.4228538884,36.7595245573,FGCPOWTN,ARTT1,369.2680523140,Powell @ Arthur,"1502"
"0","4",NRST1,-84.3271313597,-83.2750768129,36.2228991384,36.6107990575,FGCPOWTN,NRST1,748.9789065900,Clinch @ Norris Dam,"1505"
"0","5",RLRV2,-81.7847917107,-81.4121268070,37.0431850477,37.2405552063,FGCPOWTN,RLRV2,133.8554624010,Clinch @ Richlands,"-999"
"0","6",TAZT1,-83.4124057577,-82.7466950257,36.3953282532,36.8326060139,FGCPOWTN,TAZT1,348.9764164730,Clinch @ Tazewell,"-999"
"0","7",SFYV2,-82.8211362749,-82.1280081176,36.6282593172,37.0611847698,FGCPOWTN,SFYV2,592.5769548750,Clinch @ Speers Ferry,"1504"
"0","9",SMFV2,-81.6553083858,-81.2855799494,36.7774574107,36.9620172926,FGHOLSTN,SMFV2,131.2317566560,Holston @ Seven Mile Ford,"102"
"0","10",SHDT1,-82.1134532337,-81.5808246058,36.4562224285,36.8670974257,FGHOLSTN,SHDT1,268.7111101200,SF Holston @ South Holston Dam,"103"
"0","11",FPHT1,-82.5624129932,-82.3721035295,36.3664250944,36.5660614586,FGHOLSTN,FPHT1,62.8038958400,SF Holston @ Ft Patrick Henry Dam,"401"
"0","12",JSST1,-82.9992131128,-82.2733418756,36.3511324479,36.6350674901,FGHOLSTN,JSST1,435.8344882090,Holston @ John Sevier Dam,"602"
"0","13",SGWN7,-81.8408715718,-81.6951370267,36.1091111363,36.3485434019,FGHOLSTN,SGWN7,91.0788777210,Watauga @ Sugar Grove,"201"
"0","14",WTGT1,-82.1485372730,-81.6948693532,36.1110248759,36.5381390427,FGHOLSTN,WTGT1,376.5718140850,Watauga @ Watauga Dam,"202"
"0","15",DOET1,-82.2670315809,-81.9865093202,36.1030584989,36.3516967164,FGHOLSTN,DOET1,137.1730322010,Doe @ Elizabethton,"301"
"0","16",CRKT1,-83.5226221957,-82.8893151459,36.0767934400,36.5171414073,FGHOLSTN,CRKT1,416.6483865470,Holston @ Cherokee Dam,"603"
"0","17",VSTV2,-81.9859857734,-81.3291956842,36.4699039971,36.8200870820,FGHOLSTN,VSTV2,303.1739981480,SF Holston @ Damascus,"101"
"0","18",SALV2,-81.7794251527,-81.2634213401,36.8521379839,37.0871942703,FGHOLSTN,SALV2,219.7689287170,NF Holston @ Saltville,"-999"
"0","19",GATV2,-82.6900664800,-81.7058927315,36.5861779633,37.0017618883,FGHOLSTN,GATV2,451.1922075190,NF Holston @ Gate City,"601"
"0","21",EZBT1,-82.2274406363,-81.9506980226,36.2995397840,36.5103736105,FGHOLSTN,EZBT1,87.6833136360,Watauga @ Elizabethton,"-999"
"0","23",BOOT1,-82.5051953095,-82.0342341525,36.2007813412,36.7195244693,FGHOLSTN,BOOT1,443.1637014630,SF Holston @ Boone Dam,"302"
"0","25",CCRA1,-87.9999524538,-87.5912720865,34.3848278216,34.6064800844,FGBEARAL,CCRA1,178.9983229600,Cedar @ Cedar Creek Dam,"2801"
"0","26",LBRA1,-87.9775570200,-87.6846302801,34.3497585158,34.4908260301,FGBEARAL,LBRA1,60.8078237490,Little Bear @ Little Bear Creek Dam,"2701"
"0","27",UBRA1,-87.7061430718,-87.4972251133,34.2362218425,34.4510026713,FGBEARAL,UBRA1,109.0545384560,Upper Bear @ Upper Bear Creek Dam,"2501"
"0","28",BCRA1,-87.9942954952,-87.6156431427,34.2194342728,34.4357191777,FGBEARAL,BCRA1,122.2310790850,Bear @ Bear Creek Dam,"2601"
"0","29",RBYA1,-88.1271235959,-87.9810800295,34.3566937464,34.4538472085,FGBEARAL,RBYA1,32.8725365060,Bear @ Red Bay,"-999"
"0","30",NOLT1,-82.8806470504,-82.3562901460,36.0267834637,36.3798960915,FGFRBRNC,NOLT1,378.4188489150,Nolichucky @ Nolinchucky Dam,"706"
"0","31",EMBT1,-82.6330352992,-81.8759074165,35.6986283429,36.2304387319,FGFRBRNC,EMBT1,804.6206542680,Nolichucky @ Embreeville,"705"
"0","32",ROSN7,-82.9888526633,-82.8169381533,35.1021047466,35.3098735601,FGFRBRNC,ROSN7,69.2350446490,French Broad @ Rosman,"-999"
"0","33",BLAN7,-82.8828619163,-82.5403371815,35.0646271381,35.3583865460,FGFRBRNC,BLAN7,223.3181389560,French Broad @ Blantyre,"-999"
"0","34",FLCN7,-82.8002688775,-82.3091870232,35.2288517428,35.5747005439,FGFRBRNC,FLCN7,346.9181736270,French Broad @ Fletcher,"-999"
"0","36",BLTN7,-82.5502648786,-82.2648659234,35.5246972192,35.7484381073,FGFRBRNC,BLTN7,130.0043668200,Swannanoa @ Biltmore,"-999"
"0","37",AVLN7,-82.8354383982,-82.5044277395,35.4205310479,35.6134687856,FGFRBRNC,AVLN7,175.0101963610,French Broad @ Asheville,"-999"
"0","38",CEPN7,-82.8877726049,-82.7455015091,35.3098736152,35.4747182524,FGFRBRNC,CEPN7,51.1702691290,EF Pigeon @ Canton,"-999"
"0","39",CTPN7,-82.9711084715,-82.8116499534,35.3371896515,35.5288558071,FGFRBRNC,CTPN7,43.9510411130,Pigeon @ Canton,"-999"
"0","40",RTRN7,-82.9882754136,-82.8752704425,35.2918221439,35.4288547923,FGFRBRNC,RTRN7,34.5854344870,WF Pigeon @ Retreat,"-999"
"0","42",HEPN7,-83.1864674759,-82.7991661741,35.3618974200,35.6730438606,FGFRBRNC,HEPN7,220.0184741180,Pigeon @ Hepco,"703"
"0","43",NEPT1,-83.3173187672,-83.0955682854,35.7127365498,35.9615134339,FGFRBRNC,NEPT1,129.8613799600,Pigeon @ Newport,"704"
"0","44",DUGT1,-83.5647929442,-83.0086245804,35.8766672146,36.2133175614,FGFRBRNC,DUGT1,320.5555227630,French Broad @ Douglas Dam,"707"
"0","45",LLDT1,-83.2378482629,-82.6007593533,35.9673088817,36.4233661672,FGFRBRNC,LLDT1,514.0758567750,Nolinchucky @ Lowlands,"-999"
"0","46",NWPT1,-83.1641425756,-82.7127828188,35.6779754098,36.0418399363,FGFRBRNC,NWPT1,295.1358134010,French Broad @ Newport,"702"
"0","47",MARN7,-82.8880953821,-82.4044315809,35.5676229785,35.8080167343,FGFRBRNC,MARN7,230.2833612920,French Broad @ Marshall,"-999"
"0","48",IVYN7,-82.6502771771,-82.3351322756,35.6964372028,35.9093141004,FGFRBRNC,IVYN7,157.0808889140,Ivy @ Marshall,"-999"
"0","49",HSPN7,-82.8403050209,-82.4749465598,35.7277071619,36.0658448826,FGFRBRNC,HSPN7,230.8016265140,French Broad @ Hot Springs,"-999"
"0","55",WTDN7,-83.2033596402,-82.8845551423,35.5488375175,35.7469099062,FGFRBRNC,WTDN7,105.3532258000,Pigeon @ Walters Dam,"-999"
"0","57",HRFT1,-83.2578708465,-82.9461160176,35.6708069020,35.7971646903,FGFRBRNC,HRFT1,82.0110761410,Pigeon @ Waterville,"-999"
"0","58",KYDK2,-88.3887824186,-87.5466847155,35.9592956629,37.0314616496,FGKENTKY,KYDK2,1460.6483970700,Tennessee @ Kentucky Dam,"3912"
"0","61",NJNT1,-88.2800007424,-87.5285871119,35.6215666306,36.1396144644,FGKENTKY,NJNT1,725.8694843140,Tennessee @ Johnsonville,"3910"
"0","62",HORT1,-88.2417381622,-87.9196547506,35.0180724254,35.1862331400,FGKENTKY,HORT1,106.6199602980,Horse Creek @ Savannah,"3901"
"0","63",SAVT1,-88.5435060468,-88.2139477909,34.9221831662,35.3371111690,FGKENTKY,SAVT1,314.2412119980,Tennessee @ Savannah,"3907"
"0","64",PRVT1,-88.5155998843,-87.7163071942,35.0602225232,35.7654576301,FGKENTKY,PRVT1,1307.4077178700,Tennessee @ Perryville,"3908"
"0","65",CDZK2,-87.8144589957,-87.2812399996,36.6708330574,36.9692499996,FGKENTKY,CDZK2,244.3405352800,Little @ Cadiz,"4002"
"0","67",DOVT1,-87.8864444588,-87.3646171600,36.2353767026,36.5614780040,FGKENTKY,DOVT1,417.0823423450,Cumberland @ Dover,"4005"
"0","70",CKVT1N,-87.7598025412,-87.0940340109,36.4428062479,36.8928999997,FGKENTKY,CKVT1N,529.3517203770,Red @ Clarksville,"4003"
"0","72",BRRT1,-87.1849300001,-86.4943500002,36.4381599996,36.9208599995,FGKENTKY,BRRT1,542.2808337090,Red River below Highway 61,"4001"
"0","73",CKVT1,-87.4795747338,-87.0570999998,36.1608200003,36.5284652707,FGKENTKY,CKVT1,280.2490163420,Cumberland @ Clarksville,"4004"
"0","74",BARK2E,-87.9753589173,-87.5117198462,36.7438013504,37.0776999996,FGKENTKY,BARK2E,357.0856078960,Little @ Barkley Lake,"4006"
"0","75",BIGT1,-88.4804011608,-88.1587896966,35.6925815385,36.0454767183,FGKENTKY,BIGT1,211.1368200880,Big Sandy @ Bruceton,"-999"
"0","76",HADT1,-84.3095442149,-84.1613264038,35.0402795954,35.2463546002,FGHWSETN,HADT1,50.0419166210,Hiwassee @ Apalachia Dam,"2001"
"0","77",OCCT1,-84.5268142472,-84.2860831697,34.9258826982,35.1034847830,FGHWSETN,OCCT1,68.6513914250,Occoee @ Dam #3,"2203"
"0","78",CHAN7,-83.8423532804,-83.5695489594,34.8658915045,35.0699266767,FGHWSETN,CHAN7,148.9816841070,Hiwassee @ Chatuge Dam,"1702"
"0","79",CPHT1,-84.3943520833,-84.1073506843,34.8175539323,35.0442063015,FGHWSETN,CPHT1,120.8528447210,Ocoee @ Copper Hill,"2201"
"0","80",FTCT1,-84.5160356393,-84.3668486105,34.8118296128,34.9922937034,FGHWSETN,FTCT1,71.4237204320,Fighting Town @ Copper Hill,"2202"
"0","81",HWEG1,-83.8106493803,-83.6525700560,34.7905964380,34.8914774967,FGHWSETN,HWEG1,40.0353836660,Hiwassee @ Hiawassee,"-999"
"0","82",NOTG1,-84.1633337131,-83.8991165407,34.7776961061,34.9823213904,FGHWSETN,NOTG1,139.4202252880,Nottely @ Nottely Dam,"1802"
"0","83",BRDG1,-84.3418253276,-84.1424133488,34.7468113526,34.8877001573,FGHWSETN,BRDG1,55.2791813030,Toccoa @ Blue Ridge Dam,"2102"
"0","84",BRVG1,-83.9604654931,-83.7916372910,34.7220489278,34.8849098826,FGHWSETN,BRVG1,74.8297970780,Nottely @ Blairsville,"1801"
"0","85",HURG1,-84.3426699720,-83.9394209908,34.6300152281,34.8233269148,FGHWSETN,HURG1,176.4007649500,Toccoa @ Dial,"2101"
"0","86",MPHN7,-84.0294914123,-83.6488165862,34.8729517130,35.1580070638,FGHWSETN,MPHN7,215.4335805760,Hiwassee @ Murphy,"-999"
"0","87",HIWN7,-84.2607172751,-83.6901952863,34.9359805097,35.2576781132,FGHWSETN,HIWN7,349.0546466150,Hiwassee @ Hiwassee Dam,"-999"
"0","88",OCAT1,-84.6552091219,-84.4201465044,34.9967788680,35.1922820201,FGHWSETN,OCAT1,101.6491390250,Occoee @ Dam #1,"-999"
"0","89",GGRT1,-85.9756679306,-85.0711700367,35.5240423215,36.1483189421,FGDKEKTN,GGRT1,1038.7101748700,Great Falls Local,"3002"
"0","90",LBVT1,-87.8720727222,-87.5311156092,35.4779493307,35.8281086243,FGDKEKTN,LBVT1,255.1624110950,Buffalo @ Lobelville,"3906"
"0","91",MCST1,-86.1873704632,-85.9559288295,35.4090580162,35.6723174001,FGDKEKTN,MCST1,110.4957454190,Duck @ Manchester,"2901"
"0","92",NRMT1,-86.2518241023,-86.0326198070,35.3498728740,35.5445269625,FGDKEKTN,NRMT1,86.0002119760,Duck @ Normandy Dam,"2902"
"0","93",SHVT1,-86.5078791636,-86.1437790934,35.3183632144,35.7061602816,FGDKEKTN,SHVT1,283.1890088110,Duck @ Shelbyville,"3902"
"0","94",MCGT1,-86.1238494983,-85.4636006318,35.3135303873,35.7949593948,FGDKEKTN,MCGT1,641.5427610120,Collins @ McMinnville,"3001"
"0","95",FLTT1,-87.8628469397,-87.2295846926,35.2060210664,35.5625589049,FGDKEKTN,FLTT1,450.3531149690,Buffalo @ Flatwoods,"3905"
"0","96",TMFT1,-86.3380410934,-85.7215138506,35.0824386280,35.4834229083,FGDKEKTN,TMFT1,534.8594456640,Elk @ Tims Ford Dam,"2401"
"0","97",FYTT1,-86.5456794759,-86.1423529584,34.9827207053,35.3646170372,FGDKEKTN,FYTT1,292.0556217430,Elk @ Fayetteville,"3602"
"0","98",MLTT1,-86.8587518207,-86.3769667991,35.3513349401,35.7387441854,FGDKEKTN,MLTT1,434.1402864950,Duck @ Milltown,"-999"
"0","99",COLT1,-87.0772829233,-86.6920803455,35.3919735848,35.7532246970,FGDKEKTN,COLT1,293.4297258580,Duck @ Columbia,"-999"
"0","100",CNVT1,-87.5531860077,-86.7412807534,35.4285414108,35.9392515636,FGDKEKTN,CNVT1,840.7060456000,Duck @ Centerville,"-999"
"0","101",HMLT1,-87.7755909826,-87.2747132937,35.6182162180,36.1103233044,FGDKEKTN,HMLT1,508.9348622110,Duck @ Hurricane Mills,"-999"
"0","102",PSPT1,-87.1254281704,-86.4831289724,34.9378157084,35.4055463518,FGDKEKTN,PSPT1,605.1912683640,Elk @ Prospect,"-999"
"0","103",PLKT1,-87.2683360781,-86.7170816555,35.1306066056,35.4559164261,FGDKEKTN,PLKT1,371.0150026290,Richland @ Pulaski,"-999"
"0","104",BIRN7,-83.4401255135,-83.1364118566,35.4291688386,35.6957278974,FGLITLTN,BIRN7,183.8255391390,Oconaluftee @ Birdtown,"1001"
"0","105",CHEN7,-83.9428522263,-83.7905012225,35.4214497589,35.5259648505,FGLITLTN,CHEN7,36.7534414390,Little Tennessee @ Cheoah Dam,"1201"
"0","106",CALT1,-84.0273738768,-83.7614014754,35.3711770067,35.5369697475,FGLITLTN,CALT1,73.8849042410,Little Tennessee @ Calderwood Dam,"1301"
"0","107",SNTN7,-84.0383157334,-83.6851769227,35.2171455408,35.3884090402,FGLITLTN,SNTN7,173.8775694290,Cheoah @ Santeetlah Dam,"1101"
"0","108",FONN7,-83.8203643054,-83.3361176912,35.1726093927,35.5801291843,FGLITLTN,FONN7,389.1939459210,Little Tennessee @ Fontana Dam,"1004"
"0","109",THPN7,-83.2255069082,-83.0754026110,35.0982970998,35.2138936152,FGLITLTN,THPN7,36.7208629990,WF Tuckasegee @ Thorpe Dam,"801"
"0","110",NANN7,-83.7383604809,-83.4713044843,34.9966851627,35.2082435613,FGLITLTN,NANN7,90.8498015710,Nantahala @ Nantahala Dam,"901"
"0","111",CLTT1,-84.0507280544,-83.7288653191,35.4584211434,35.6429389964,FGLITLTN,CLTT1,120.1470993520,Little Tennessee @ Chilhowee Dam,"1401"
"0","112",PRTN7,-83.4866428098,-83.2794588661,34.9037980173,35.1538443721,FGLITLTN,PRTN7,139.3831559630,Little Tennessee @ Prentiss,"-999"
"0","113",NEEN7,-83.5813632043,-83.1431937706,35.0342231268,35.3433081434,FGLITLTN,NEEN7,296.8322247060,Little Tennessee @Needmore,"-999"
"0","114",ICCN7,-83.1044470029,-82.9194877967,35.1300779514,35.3163526114,FGLITLTN,ICCN7,80.7231588570,Tuckasegee @ Cedar Cliff Dam,"-999"
"0","115",TKRN7,-83.1866612219,-83.0836139464,35.1749792803,35.2955168368,FGLITLTN,TKRN7,28.4351812900,Tuckasegee @ Tuckasegee,"-999"
"0","116",DILN7,-83.3408472179,-82.9637942377,35.2044782066,35.4652047958,FGLITLTN,DILN7,214.6546578040,Tuckasegee @ Dillsboro,"-999"
"0","117",TKSN7,-83.4855663229,-83.2636167447,35.3411042828,35.6118585078,FGLITLTN,TKSN7,110.0080327110,Tuckasegee @ Bryson City,"-999"
"0","119",TLRT1,-84.3147171822,-84.0012288383,35.2278384961,35.3905078284,FGLITLTN,TLRT1,118.4861185200,Tellico @ Tellico Plains,"-999"
"0","120",TDTT1,-84.4658638582,-83.9241352250,35.3147096582,35.7821661284,FGLITLTN,TDTT1,531.8002693500,Little Tennessee @ Tellico Dam,"-999"
"0","121",MHDT1,-84.3147018837,-83.6806886755,35.8358784786,36.2848903980,FGTENNTN,MHDT1,432.3621248360,Clinch @ Melton Dam,"1601"
"0","122",OAKT1,-85.1922750321,-84.3795996111,35.7432135528,36.2554868482,FGTENNTN,OAKT1,765.0168763370,Emory @ Oakdale,"3201"
"0","123",SEVT1,-83.7329489785,-83.2520037667,35.5886703348,35.9069524617,FGTENNTN,SEVT1,352.1669058840,Little Pigeon @ Sevierville,"3101"
"0","124",SEET1,-84.8020632964,-84.5500126495,35.5057573373,35.7403862123,FGTENNTN,SEET1,117.5718218440,Sewee Creek @ Decatur,"3301"
"0","125",WHTT1,-85.5711771970,-84.9707291808,35.2028107166,35.8318368831,FGTENNTN,WHTT1,386.9677991620,Sequatchie @ Whitwell,"3502"
"0","126",IRCT1,-87.7347117792,-87.2243392017,35.0221137950,35.3529932709,FGTENNTN,IRCT1,347.7062433670,Shoal Creek @ Iron City,"3701"
"0","127",CKDT1,-85.3326700421,-84.3830467353,34.9852973963,35.6566532745,FGTENNTN,CKDT1,1071.3027845300,Tennessee @ Chickamauga Dam,"-999"
"0","129",CHSA1,-86.7254960336,-86.2559676738,34.8003669239,35.1042720173,FGTENNTN,CHSA1,343.2680413040,Flint @ Chase,"3601"
"0","130",WHLA1,-87.4035157156,-86.9086009839,34.5501699825,35.2173065682,FGTENNTN,WHLA1,892.4323269250,Tennessee @ Wheeler Dam,"3605"
"0","131",PICT1,-88.4422691896,-87.4870622920,34.4274753676,35.1201389452,FGTENNTN,PICT1,1566.3234384200,Tennessee @ Pickwick Dam,"3801"
"0","132",GERA1,-85.9994547640,-85.5854609165,34.3530757230,34.7304290424,FGTENNTN,GERA1,138.9423707720,Town Creek @ Geraldine,"3501"
"0","133",TWNT1,-83.7702533865,-83.4723485642,35.5618845316,35.7006812515,FGTENNTN,TWNT1,107.2320275000,Little @ Townsend,"-999"
"0","134",MYVT1,-83.9707728344,-83.6790903241,35.6219329595,35.8576855588,FGTENNTN,MYVT1,161.9569495700,Little @Maryville,"-999"
"0","136",FLDT1,-84.2436802668,-83.8128165221,35.6853747806,35.9683932840,FGTENNTN,FLDT1,286.5236320650,Tennessee @ Ft Loundon Dam,"-999"
"0","137",ALCT1,-83.9294860385,-83.7628146596,35.7650927053,35.8955026058,FGTENNTN,ALCT1,30.2776238360,Little River at Alcoa,"-999"
"0","138",KNOT1,-84.0443412111,-83.3785991096,35.8016225582,36.3328815059,FGTENNTN,KNOT1,641.9896757500,Tennessee @ Knoxville,"-999"
"0","139",KGTT1,-84.6295202039,-84.1922146937,35.5244423345,35.8788252281,FGTENNTN,KGTT1,297.0887768210,Tennessee @ Kingston,"-999"
"0","140",WBOT1,-85.0570054940,-84.1599235365,35.5755084642,36.1592039785,FGTENNTN,WBOT1,726.0384420460,Tennessee @ Watts Bar Dam,"-999"
"0","141",CHAT1,-85.4128798986,-85.0955834668,35.0084766245,35.3477605504,FGTENNTN,CHAT1,174.4676847270,Tennessee @ Chattanooga,"-999"
"0","142",ENGG1,-85.6601235531,-85.4087102303,34.5808897626,34.9663266010,FGTENNTN,ENGG1,149.7156475560,Lookout @ New England,"-999"
"0","143",NKJT1,-85.6554790964,-85.2568690585,34.8041905111,35.2338383690,FGTENNTN,NKJT1,321.7985231750,Tennessee @ Nickajack Dam,"-999"
"0","144",WCKG1,-85.4854007567,-85.1922403133,34.6053643910,34.9589487373,FGTENNTN,WCKG1,150.7641365820,W Chickamauga @ Ft Oglethorpe,"-999"
"0","145",CHKT1,-85.2961295489,-84.9520823813,34.7063682315,35.0577695847,FGTENNTN,CHKT1,276.4619582470,S Chickamauga @ Chattanooga,"-999"
"0","146",SPTT1,-85.9045614967,-85.4400424038,34.9788295919,35.3623978873,FGTENNTN,SPTT1,392.3411990500,Tennessee @ South Pittsburg,"-999"
"0","147",SCRA1,-86.1031719681,-85.5167682115,34.6013185457,35.2099006486,FGTENNTN,SCRA1,755.4603351760,Tennessee @ Scottsboro,"-999"
"0","148",GVDA1,-86.5192569963,-85.7182918234,34.1141991038,34.8130472717,FGTENNTN,GVDA1,911.0553844160,Tennessee @ Guntersville Dam,"-999"
"0","149",WDVA1,-86.3795703053,-86.0298641489,34.6246714020,35.1015825894,FGTENNTN,WDVA1,319.8314900140,Paint Rock @ Woodville,"-999"
"0","150",WHIA1,-86.6045761563,-86.1646910288,34.3136844048,34.9464610599,FGTENNTN,WHIA1,429.7431485970,Tennessee @ Whitesburg,"-999"
"0","151",BSBA1,-86.5587420095,-86.4212380679,34.7121741858,34.8339805583,FGTENNTN,BSBA1,37.8596975460,Flint @ Brownsboro,"-999"
"0","153",DECA1,-87.3177921303,-86.4877767180,34.2425667190,35.0375574179,FGTENNTN,DECA1,1312.9456176500,Tennessee @ Decatur,"-999"
"0","154",BNAA1,-87.4337736928,-87.2021686659,34.4120565620,34.6705071266,FGTENNTN,BNAA1,159.1349653370,Big Nance @ Courtland,"-999"
"0","155",WLSA1,-87.7624403377,-87.2674913416,34.3888847396,35.1757534590,FGTENNTN,WLSA1,642.8891792510,Tennessee @ Wilson Dam,"-999"
"0","156",BARK2,-88.2445349992,-87.6972656462,36.4418659691,37.1362900004,FGKENTKY,BARK2,580.2928400930,Cumberland @ Barkley Dam,"4007"
"0","157",PORT1,-87.2244800000,-86.8633700005,36.4134099997,36.8797100002,FGKENTKY,PORT1,197.1246107660,Red @ Port Royal,"4001"
"0","158",PORT1S,-87.0813699997,-86.6623399994,36.3935799995,36.5641799999,FGKENTKY,PORT1S,185.6471277720,Sulphur Fork Red near Adams,"4001"
"0","159",EMGT1,-87.6269536493,-87.4207565526,36.0839681141,36.3117400003,FGKENTKY,EMGT1,103.0054107270,Yellow Creek @ Ellis Mills,"4005"
"0","160",CHLT1,-84.8516694597,-84.1885347054,35.0253410443,35.5398013352,FGHWSETN,CHLT1,685.1581562220,Hiwassee @ Charleston,"-999"
"0","161",JNEL1,-92.1462500000,-91.4879166666,31.4120833333,32.3954166666,FGLOUALA,JNEL1,1081.7597927600,BLACK/JONESVILLE L&D,"-999"
"0","162",NECL1,-92.1254166666,-91.3795833333,32.0329166666,32.9400854186,FGLOUALA,NECL1,945.3072348810,BOEUF/FORT NECESSITY,"-999"
"0","163",WBHL1,-91.2212500000,-91.1170833333,30.6495833333,30.8370833333,FGAMCOLA,WBHL1,39.9383247160,White Bayou,"-999"
"0","164",CMTL1,-91.1747159717,-91.0295833333,30.5037500000,30.6704166666,FGAMCOLA,CMTL1,59.7058969100,Comite River at Comite,"-999"
"0","165",FELA4,-92.6588000000,-91.7503999999,33.0371000000,34.1246000000,FGUOUAAR,FELA4,2171.1075372000,Ouachita River at Felsenthal L&D,"-999"
"0","166",DYET1,-89.4588000000,-88.7421000000,35.7704000000,36.1454000000,FGWESTTN,DYET1,566.7267035560,N.F. Forked Deer at Dyersburg,"-999"
"0","167",KRZL1,-91.8921000000,-91.7271468625,30.5370014367,30.7246000042,FGATCHLA,KRZL1,7.7973979350,ATCHAF/KROTZ SPR,"-999"
"0","169",SLGL1,-93.7712500000,-93.4964259920,32.4454166666,32.9620833333,FGLREDLA,SLGL1,288.2799595050,RED CHUTE BYU/SLIGO,"-999"
"0","170",MKSM6,-90.5218439762,-90.0920833333,34.2454166666,34.8431772227,FGUYAZMS,MKSM6,494.0889834770,COLDWATER @ MARKS,"-999"
"0","171",LMGM6,-90.2754166666,-90.0462500000,34.1620833333,34.4954166666,FGUYAZMS,LMGM6,154.7808280990,TALLAHATCHIE/LAMBERT,"-999"
"0","172",WILA1,-88.3629166666,-88.2712500000,30.8537500000,30.9954166666,FGPASMS,WILA1,30.0404658660,BIG CREEK @ WILMER,"-999"
"0","173",SVPL1,-93.9437752295,-93.6316875000,32.4829166666,33.1495833333,FGUREDLA,SVPL1,292.4778585670,RED @ SHEVEPORT,"-999"
"0","178",FRNL1,-90.4129166666,-89.9879166666,30.8204166666,31.3662500000,FGLPERLA,FRNL1,487.8391217500,B.CHITTO/FRANKLINTON,"-999"
"0","179",SCST2,-96.2504166666,-95.9129166666,33.1620833333,33.4704166666,FGUREDLA,SCST2,151.5388290360,S. SULPHUR/COMMERCE,"-999"
"0","180",SCLT2,-96.0004166666,-95.5962500000,33.1245833333,33.4579166666,FGUREDLA,SCLT2,291.8349278400,S.SULPHUR/COOPER DAM,"-999"
"0","181",MRML1,-92.7045833333,-92.0795833333,30.1452295404,30.6204166666,FGCALCLA,MRML1,741.2853374270,MERMENTAU/MERMENTAU,"-999"
"0","185",TXKT2,-94.8420833333,-94.1504166666,33.1412500000,33.5704166666,FGUREDLA,TXKT2,625.1813705860,SULPHUR/W.PATMAN DAM,"-999"
"0","186",SBFA4,-94.2212500000,-93.5712500000,33.0745833333,33.8079166666,FGUREDLA,SBFA4,1094.7939473700,RED/SPRING BANK,"-999"
"0","187",MSCT2,-96.0545833333,-95.9129166666,33.2370833333,33.4120833333,FGUREDLA,MSCT2,40.2715401560,MID SULPHUR/COMMERCE,"-999"
"0","188",BQIL1,-92.3462500000,-92.0920833333,30.0954166666,30.3162500000,FGVERMLA,BQIL1,115.6669023890,Bayou Queue De Tortue at LA92,"-999"
"0","189",BMPL1,-91.2346559711,-90.9129166666,30.1839513351,30.4704166666,FGAMCOLA,BMPL1,169.5383260170,B.MANCHAC/L.PRAIRIE,"-999"
"0","190",RRLL1,-91.6823574213,-90.9879166666,30.9621177799,31.6287500000,FGMISS,RRLL1,882.7737278650,MISS/RED RIVER LNDG,"-999"
"0","191",SMML1,-92.0857983972,-91.5923001904,30.9801207001,31.3370833333,FGATCHLA,SMML1,372.5637183360,ATCHAF-YA/SIMMESPORT,"-999"
"0","192",CHRL1,-92.1420833333,-91.5215037413,29.8870833333,31.0968435405,FGATCHLA,CHRL1,566.0216110500,CRAND LAKE/CHARENTON,"-999"
"0","193",LCRL1,-93.6712500000,-93.2004166666,30.2537500000,30.8620833333,FGCALCLA,LCRL1,706.3563464090,WF.CALC/SAM HOUSTON,"-999"
"0","194",VRPL1,-92.2420833333,-91.9712500000,29.9370833333,30.1745833333,FGVERMLA,VRPL1,132.8163004810,VERMILION/PERRY,"-999"
"0","195",BLRL1,-91.8725940602,-91.6536925950,30.2683359272,30.5558541666,FGATCHLA,BLRL1,132.5444610620,ATCHAF/BUTTE LA ROSE,"-999"
"0","196",OTBL1,-93.3045833333,-92.7150208333,30.2558541666,30.7912500000,FGCALCLA,OTBL1,553.9102038340,CALCASIEU/OLD TWN BY,"-999"
"0","197",LYMM6,-89.3212500000,-88.9795833333,30.4745833333,30.7454166666,FGGULFMS,LYMM6,151.5811865100,BILOXI NR LYMAN,"-999"
"0","198",BTJL1,-91.9399791666,-91.5795833333,29.8662500000,30.3995833333,FGVERMLA,BTJL1,109.7715366030,B.TECHE/JEANERETTE,"-999"
"0","199",BQTL1,-92.5087500000,-92.1337500000,30.0245833333,30.1579166666,FGVERMLA,BQTL1,79.5083204310,Bayou Queue De Tortue at LA91,"-999"
"0","200",VRLL1,-92.1629166666,-91.8190403483,30.1320060146,30.4204166666,FGVERMLA,VRLL1,151.2870708690,VERMILION/LAFAYETTE,"-999"
"0","201",BYML1,-91.1045833333,-90.8920833333,30.3454166666,30.4787500000,FGAMCOLA,BYML1,61.0664603680,AMITE/B.MANCHAC PT,"-999"
