11143000  38 .............................................................................**************************************
11147070  27 ........................................................................................***************************
11149900  23 ............................................................................................***********************
11151300  30 .....................................................................................******************************
11152000  87 ............................***************************************************************************************
11152540  27 ........................................................................................***************************
11160000  37 ..............................................................................*************************************
11160020  20 ...............................................................................................********************
11160300  31 ....................................................................................*******************************
11160500  52 ...............................................................****************************************************
11162500  37 ..............................................................................*************************************
11176400  25 ..........................................................................................*************************
11182500  36 ...............................................................................************************************
11186001  77 ......................................*****************************************************************************
11187000  42 ................................*******.........................................***********************************
11189500  63 ......................................**......******....*************....******************************************
11200800  20 ...............................................................................................********************
11202001  48 ...................................................................************************************************
11206501  39 ............................................................................***************************************
11208001  38 .............................................................................**************************************
11209900  30 .....................................................................................******************************
11210100  30 .....................................................................................******************************
11210500  58 ..............................**********************************************************...........................
11213500  53 .....................................................**...***************************************************......
11215000  36 ................................................************************************...............................
11221700  31 ....................................................................................*******************************
11222000  56 ......................********************************************************.....................................
11224500  43 ........................................................................*******************************************
11226500  44 ................................................*******.......................*************************************
11230500  67 ................................................*******************************************************************
11237500  60 .......................................................************************************************************
11253310  22 .............................................................................................**********************
11264500  73 ..........................................*************************************************************************
11266500  72 ...........................................************************************************************************
11274500  56 ...........................................................********************************************************
11281000  65 ..................................................*****************************************************************
11282000  72 ...........................................************************************************************************
11283500  26 ......................................................................................************************...**
11292500  38 .............................................................................**************************************
11293500  35 ...............................................................................***********************************.
11294000  36 ...............................................................................************************************
11315000  60 ......................................................***************.*********************************************
11316800  28 .......................................................................................****************************
11342000  44 .......................................................................********************************************
11355500  61 .....................................................***.**********************************************************
11367500  57 ..........................................................*********************************************************
11368000  20 ........................................................................********************.......................
11371000  38 .............................................................................**************************************
11372000  22 ...................................................................**********************..........................
11379500  40 ...........................................................................****************************************
11381500  60 .......................................................************************************************************
11382000  68 ...............................................********************************************************************
11383500  72 ......................................****.....********************************************************************
11384000  56 .........................................................********************************************************..
11400000  28 ...............................................................****************************........................
11401500  67 .................................***..******.............**********************************************************
11402000  55 ............................................................*******************************************************
11402500  22 ......................................**********************.......................................................
11403000  25 .............................................................................***********.......**************......
11409300  21 ..............................................................................................*********************
11413000  57 .........................................................*******.**************************************************
11414000  46 .....................................................................**********************************************
11425500   0 ...................................................................................................................
11427000  47 ....................................................................***********************************************
11427700  28 .......................................................................................****************************
11431800  28 .......................................................................................****************************
11441500  35 ...................................................***********************************.............................
11449500  42 .........................................................................******************************************
11451100  17 ..................................................................................................*****************
11456000  52 ........................................................***.......*************************************************
11461000  38 ......................................**.......................................************************************
11465200  24 ......................................................................................************************.....
11468000  38 .............................................................................**************************************
11468500  37 ..............................................................................*************************************
11469000  40 ......................................**.....................................**************************************
11472200  32 ...................................................................................********************************
11473900  23 ............................................................................................***********************
11475560  21 ..............................................................................................*********************
11475800  23 ............................................................................................***********************
11476500  49 ..................................................................*************************************************
11476600  28 .......................................................................................****************************
11477000  76 .....................................****..************************************************************************
11478500  38 .............................................................................**************************************
11481200  33 ..................................................................................*********************************
11481500  21 ................................................................................*****..............****************
11482500  37 ......................................**........................................***********************************
11492200   0 ...................................................................................................................
11497500  35 ................................................................................***********************************
11501000  67 ................................................*******************************************************************
11519500  47 ....................................................................***********************************************
11521500  31 ....................................................................................*******************************
11522500  65 ......................................****............*************************************************************
11523200  31 ....................................................................................*******************************
11525500  49 ......................................*************************************************............................
11528700  23 ............................................................................................***********************
11530000  33 ......................................**...**.............*****************************............................
11532500  57 ..........................................................*********************************************************
12010000  59 ........................................................***********************************************************
12013500  33 ...........................................................................******.......***************************
12020000  49 ..................................................................*************************************************
12027500  59 ........................................................***********************************************************
12035000  59 ........................................................***********************************************************
12039300   0 ...................................................................................................................
12039500  73 ......................................***********...*******.*******************************************************
12040500  33 .........................................................*******************.........................**************
12048000  58 ..................................................*******.......***************************************************
12054000  50 .................................................................**************************************************
12056500  64 ...................................................****************************************************************
12134500  60 .......................................................************************************************************
12144500  32 .............................*.......................*...............................******************************
12186000  64 ............................................***.*......************************************************************
12189500  60 .......................................................************************************************************
12302055  21 ..............................................................................................*********************
12303000  61 .....................................*************************************************************.................
12303100  28 .......................................................................................****************************
12304500  32 ...................................................................................********************************
12305500  47 .......................................................*******************************************..****...........
12306500  59 ........................................................***********************************************************
12307500  53 ....................................................*****************************************************..........
12311000  43 .......................................................*******************************************.................
12316800  23 .....................................................................................***********************.......
12318500  42 ........................................................******************************************.................
12321500  58 .........................................................**********************************************************
12322000  43 .......................................................*******************************************.................
12330000  49 ..................................................................*************************************************
12332000  51 ................................................................***************************************************
12354500  72 ......................................************.....************************************************************
12355000  37 ..............................................................................*************************************
12355500  58 .....................................*****....................*****************************************************
12358500  49 ..................................................................*************************************************
12359800  18 ...........................................................................................******************......
12370000  66 .................................................******************************************************************
12390700  32 ...................................................................................********************************
12392300  24 .....................................................................................************************......
12393500  34 ........................................*****.*****************************........................................
12401500  60 .......................................................************************************************************
12404500  59 ........................................................***********************************************************
12409000  64 ..................................................********.********************************************************
12411000  38 .............................................................................**************************************
12413000  49 ..................................................................*************************************************
12413500  55 ......................................*........****************************************************..............**
12414500  69 ......................................*........********************************************************************
12414900  23 ............................................................................................***********************
12415000  46 ...............................................**********************************************......................
12416000  29 ...........................................................................*****.....*......***********************
12422500   0 ...................................................................................................................
12424000  39 ...........................................................................*****************************.**********
12427000  23 ...........................................................................***********************.................
12431000  44 ........................................................***...............*****************************************
12442500  60 .......................................................************************************************************
12445000  72 ......................................*.************....***********************************************************
12447200  22 .............................................................................................**********************
12447390  20 ...............................................................................................********************
12449500  39 ..............................................**********....*****************************..........................
12449950  29 ......................................................................................*****************************
12451000  65 ......................................****............*************************************************************
12452800  31 ....................................................................................*******************************
12454000  29 .................................................................................*****************************.....
12455000  26 ...........................................................**************************..............................
12457000  67 .....................................*******************..************************************************.........
12458000  35 ...............................................................***********************************.................
12459000  59 ........................................................***********************************************************
12462500  26 .........................................................................................**************************
12465000  46 .....................................................................**********************************************
12465500  20 ..............................................................................******.*************.*...............
12488500  49 ..................................................................*************************************************
12500500  52 .....................................*****................***********************************************..........
13011500  41 .......................................................................*******************************...**********
13011900  23 ............................................................................................***********************
13018300  26 .........................................................................................**************************
13023000  36 ................................................................*...............***********************************
13032000  18 ................................................................................******************.................
13037500   0 ...................................................................................................................
13063000  16 .........................................*....................................................***************......
13073000  71 ........................................**....*********************************************************************
13075000  34 .................................................................................**********************************
13077700  29 ......................................................................................*****************************
13082500  74 ......................................*****...*********************************************************************
13092000  32 .....................................**................................******************************..............
13113000  16 ...................................................................*...........................*************.....**
13120000  44 .......................................................................********************************************
13120500  41 ...............................*...........................................****************************************
13135500  23 ...........................................................................***********************.................
13139510  72 ..........................................************************************************************************.
13147900  24 .....................................................................................****************.....**.******
13161500  27 ........................................*****................................................**********************
13162500  22 .......................................................****.....................******************.................
13167500  26 .....................................****...................................**********************.................
13168500  50 ....................................*****.............................*********************************************
13169500  33 ..................................................................**********................***********************
13178000  23 ........................................................................*******...****************.................
13185000  77 ......................................*****************************************************************************
13186000  43 ........................................................................*******************************************
13200000  38 .............................................................................**************************************
13200500  21 .............................................................................*********************.................
13214000  62 .....................................................**************************************************************
13235000  47 ....................................................................***********************************************
13240000  43 ........................................................................*******************************************
13250600  20 .........................................................................................********************......
13251500  36 ...............................................................***********************************...*.............
13260000  24 .................................................................************************..........................
13261000  36 ...................................................***...........*********************************.................
13267000  26 ......................................**........................************************...........................
13269000   0 ...................................................................................................................
13295000  52 ......................................**........**************************************************.................
13295500  35 ....................................................***********************************............................
13296000  27 ................................................***************************........................................
13296500  63 ................................................**************************************************..*..************
13298500  43 .......................................................*******************************************.................
13299000  19 ......................................................................*******************..........................
13302500  73 .......................................****...*********************************************************************
13305000  29 ..................................................................................********....*********************
13306500  33 .......................................................................*********************************...........
13307000  37 .......................................................................*************************************.......
13308500  43 .......................................................*******************************************.................
13309000  32 .......................................................********************************............................
13310500  32 .......................................................********************************............................
13311000  19 .......................................................*************.........................................******
13313000  60 .......................................................************************************************************
13316500  35 ..............................................................................***..********************************
13317000  76 .....................................*******..*********************************************************************
13319000  79 ..............................*********.**...*****..***************************************************************
13331500  24 .......................................*....................................................***********************
13334700  23 ......................................................................................***********************......
13336500  59 ........................................................***********************************************************
13337000  61 .....................................**.................***********************************************************
13337500  30 .......................................................................******************************..............
13338000  45 ......................................*****.......****************************************.........................
13338500  24 ...........................................................................................************************
13339000  55 .....................................*******************************************************.......................
13340000  32 .........................................................********..........................************************
13340500  25 .......................................................................*************************...................
13340600  21 ..............................................................................................*********************
13341000  39 .....................................................**************************************..*.....................
13342500  49 .....................................***............**********************************************.................
13345000  25 ..........................................****................................................*********************
13348000  29 .............................................................********..................*********************.......
13349210  22 ..........................................................................................*********...*************
13351000  50 ........................**.******..***..**....................................*************************************
14010000  66 ..................................**.*******..............*********************************************************
14020000  55 ............................................................*******************************************************
14034500  31 ..............................................................................*******************************......
14042500  52 .........................................***....**..................***********************************************
14044000  59 ........................................................***********************************************************
14046500  59 ........................................................***********************************************************
14048000  83 ................................***********************************************************************************
14080500  18 ....................................................................******************.............................
14101500  71 ............................................***********************************************************************
14105700   0 ...................................................................................................................
14113000  62 ....................................**.................************************************************************
14137000  75 ......................................****.**.*********************************************************************
14150300  25 ..........................................................................................*************************
14154500  53 ..............................................................*****************************************************
14159000  52 .....................................****************************************************..........................
14178000  62 ..................................**...................************************************************************
14179000  55 ...........................................................*******************************************************.
14185000  53 ..............................................................*****************************************************
14185900  24 ..........................................................................................*.***********************
14188800  25 .........................................................................................*************************.
14190500  54 ................................******.............................************************************************
14191000  25 ....................................*******.......******************...............................................
14193000  54 .............................................................******************************************************
14198500  53 ..............................................................*****************************************************
14201000  26 ..................................................................**************************.......................
14208000  50 ...............................................**************************************************..................
14222500  58 ........................................................********************************************************.**
14232500  59 ........................................................***********************************************************
14233400  21 ..............................................................................................*********************
14245000  29 .............................................................................*****************************.........
14251500  31 ......................................................*******************************..............................
14301000  49 ..................................................................*************************************************
14301500  58 .........................................*................*********************************************************
14303600  24 ...........................................................................................************************
14306400  24 .......................................................................................***....*********************
14306500  49 ..................................................................*************************************************
14307620  21 ..............................................................................................*********************
14307700  31 ..................................................................................*******************************..
14308000  50 .....................................*............................*************************************************
14316700  32 ...................................................................................********************************
14318000  34 .................................................................................**********************************
14321000  83 ................................***********************************************************************************
14325000  69 ...........................................**********...***********************************************************
14328000  67 ...................................**.............*****************************************************************
14338000  42 .........................................................................******************************************
14359000  71 ................................***********************************************************************............
14362000  41 .................................................................*****************************************.........
14377000  35 .....................................................***********************************...........................
14377100  27 ........................................................................................***************************
14400000  19 ................................................................................................*******************
15022000  37 ..............................................................................*************************************
15024800  12 .......................................................................................................************
15052500  23 ............................................................................................***********************
15072000  70 ..........................................********************...**************************************************
15098000  29 ..........................................************..............................*****************..............
15106980  20 ...............................................................................................********************
15208000  31 .............................................................................****.***************************......
15212000  33 ..................................................................................*********************************
15216000  41 ..........................................................................*****************************************
15258000  41 ..........................................................................*****************************************
15266300  23 ............................................................................................***********************
15290000  40 ...........................................................................****************************************
15292000  39 ............................................................................***************************************
15292700  24 ...........................................................................................************************
15294300  23 ......................................................................................***********************......
15294350  14 .....................................................................................................**************
15296000  27 ..............................................................................***************************..........
15300000  20 ..............................................................................****************...............****..
15302000  35 ................................................................................***********************************
15302500  11 ........................................................................................................***********
15304000  37 ..............................................................................*************************************
15356000  38 .............................................................................**************************************
15476000  35 ................................................................................***********************************
15484000  40 ...........................................................................****************************************
15514000  40 ...........................................................................****************************************
15515500  26 .........................................................................................**************************
15564900  22 .......................................................................................**********************......
15565447  13 ......................................................................................................*************
15744500  12 .......................................................................................................************
15798700  17 ..................................................................................................*****************
15896000  17 ..................................................................................................*****************
16010000  71 ......................................*.*.....*********************************************************************
16019000  47 ...............................................***********.....................************************************
16068000  73 .......................................**.**..*********************************************************************
16071500  28 .......................................................................................****************************
16097500  30 .....................................................................................******************************
16108000  33 ...............................................................................***...******************************
16117000  22 ...........................................................**********************..................................
16200000  65 ........................................***********..**************************........****************************
16201000  35 ........................................***********..******..******************....................................
16211600  29 ......................................................................................*****************************
16212800  31 ....................................................................................*******************************
16226000  36 ........................................................***.....................*********************************..
16229000  74 .........................................**************************************************************************
16304200  21 ..............................................................................................*********************
16330000  30 .....................................................................................******************************
16345000  29 ......................................................................................*****************************
16400000  63 ............................................**.***********.......**************************************************
16405000  27 ...............................................********.........*******************................................
16416000  25 ..........................................................................*************************................
16508000  66 .................................................******************************************************************
16515000  40 .................................................****************************************..........................
16516000  36 .........................................**.....*************..*********************...............................
16517000  37 ..........................................**.....***********************************...............................
16518000  68 .........................................*.*.....******************************************************************
16519000  37 .........................................**......***********************************...............................
16520000  38 .........................................***.....***********************************...............................
16557000  46 ......................................**********************************************...............................
16565000  39 .................................................***************************************...........................
16566000  27 .........................................................***************************...............................
